"Date","Daily Issuance Rate","Active Supply","Transaction Volume","Adjusted Transaction Volume","Adjusted Transaction Volume (Native Units)","Average Transfer Value (Native Units)","Median Transfer Value","Median Transfer Value (Native Units)","Transactions Count","Transactions per Second Count"
"2017-11-25","0.0116757300665342","14891115.35699209","18983555489.644753","3064060360.763404","349771.97417121","2.67047159289166","91.94266680458861","0.01049554","332515","3.84855324074074"
"2017-11-24","0.0111531213103484","14888849.99450834","18151675466.922226","3901566657.188496","473926.93174684","2.73033132818955","99.9945415999036","0.01214643","307294","3.55664351851852"
"2017-11-23","0.0117532574706656","14887596.89171086","22040654783.23249","3314606279.6358876","410646.91110478","3.08993168170298","99.95447391684247","0.01238337","352980","4.08541666666667"
"2017-11-22","0.0110808062133816","14885931.47735625","20873150144.16867","3455294573.560366","418844.02780539","3.20365554799415","110.00004830513018","0.01333399","311835","3.60920138888889"
"2017-11-21","0.0129539994272694","14883385.75511711","23989429420.18012","3738493319.6357884","461998.78954782","3.2370561298875","98.49167375427491","0.01217149","373326","4.32090277777778"
"2017-11-20","0.0131054543265602","14881914.63212425","24179027969.397472","3498160504.7244697","423000.44666004","3.39133112817562","100.45453474960836","0.012147045","332821","3.85209490740741"
"2017-11-19","0.0119837001883527","14879396.84810661","22573623475.811626","2705339607.904171","337394.7878873","4.00894812267396","80.91231278506666","0.01009093","267096","3.09138888888889"
"2017-11-18","0.0101873659834963","14877511.00204088","19284000309.025124","2900504202.953487","372042.94749164","3.52327715243814","80.5182132326929","0.01032794","268902","3.11229166666667"
"2017-11-17","0.0125107606878895","14875503.45111449","26849130976.18611","4365675510.866279","564841.08145861","4.35080178422216","102.88858172914256","0.01331196","305425","3.53501157407407"
"2017-11-16","0.0113884644515527","14873669.75779032","27460166275.762733","5156736645.5503025","658275.62035429","4.40530221148287","115.93925646765388","0.014800055","311127","3.60100694444444"
"2017-11-15","0.0113897615705003","14872076.65030799","21573946697.548214","4803108291.930008","661824.62325135","3.62260746412391","107.06084219946688","0.01475201","319586","3.69891203703704"
"2017-11-14","0.00959247072416031","14870531.05027029","23399969631.456425","4337055614.036944","657889.76061812","4.94999327203926","110.36340124866459","0.01674107","272441","3.15325231481481"
"2017-11-13","0.0104927713705722","14869692.33420721","27269395731.64186","3662234761.969817","561740.25017194","5.19592080268515","110.46678288546231","0.0169442","308819","3.57429398148148"
"2017-11-12","0.00599649855349613","14867518.36650435","10979238667.355562","3169500069.164202","543737.66968956","3.68553628154163","137.64283674866283","0.02361306","187788","2.17347222222222"
"2017-11-11","0.00599685815500865","14865713.89156049","9454913317.008171","2370604180.32574","373516.34214895","2.81519702634635","106.93134005732776","0.01684828","192216","2.22472222222222"
"2017-11-10","0.00899582669948001","14864766.71827952","13615004227.122576","3146697775.802218","475291.25767273","2.93037663521144","122.98799531169882","0.018576655","274118","3.17266203703704"
"2017-11-09","0.0114707109271132","14863580.86148167","14016348622.044569","3528763723.508408","495770.38363582","2.37265262245152","105.94247727544995","0.01488429","339565","3.93015046296296"
"2017-11-08","0.0107972017413183","14860787.37327516","14360068262.037804","3422235686.5817513","459285.72764718","2.53080054843335","109.60014967164217","0.014709035","303382","3.51136574074074"
"2017-11-07","0.0116982316347645","14859322.8530745","13332783194.49349","2989438878.6264405","419971.03344804","2.25974177832129","87.19798116196675","0.01225","332632","3.84990740740741"
"2017-11-06","0.00997465921401964","14856541.54563043","9900720645.995852","2891132870.6578856","413890.28893469","2.01395968995055","95.55931746954816","0.01368013","273071","3.16054398148148"
"2017-11-05","0.0105756936049877","14855286.15539026","7944640873.054742","2168227884.7098117","294150.99565237","1.69292970029614","76.44814679705809","0.01037128","251752","2.9137962962963"
"2017-11-04","0.00975167080078558","14853241.36784765","8019919211.90522","2256698029.5253396","304116.78645005","1.60384392328222","95.64231740281629","0.012888935","290835","3.36614583333333"
"2017-11-03","0.00892739999599316","14851067.88197321","11322708052.681608","2849122732.6390347","395786.68402609","2.06161819024077","100.20557086542426","0.013920085","277903","3.21646990740741"
"2017-11-02","0.0112540298970953","14846215.30390974","13611139535.658688","3366999522.3980126","478010.45853414","2.38147961703459","128.93670736091192","0.01830505","341608","3.9537962962963"
"2017-11-01","0.011705508434398","14844425.16698746","12545174275.471529","2953167967.622665","439040.61188047","2.16597416952109","102.91410106937464","0.0153","351487","4.06813657407407"
"2017-10-31","0.0103560850780207","14842059.12510121","11189421179.961926","2537537845.4743776","394731.59644809","2.44357404851598","102.21338272916417","0.0159","280319","3.24443287037037"
"2017-10-30","0.0110326244789058","14840404.93793127","9687049643.352943","2268106799.62407","370650.72245701","2.04227587900809","72.94765535349674","0.011921","316082","3.65835648148148"
"2017-10-29","0.0115592628390861","14838352.31410117","9229692628.816036","2190766293.629684","354795.54627971","1.86692400253596","61.7472884482758","0.01","330193","3.82167824074074"
"2017-10-28","0.00638085018481182","14836787.45340535","6996987985.765669","1521416746.5860372","264025.36488024","2.38428373126205","85.83659786472738","0.01489601","208616","2.41453703703704"
"2017-10-27","0.00780765606801815","14835884.64908132","9078044173.248468","1899428631.9983704","329079.47265682","2.513761545481","87.04179708802812","0.01508015","246216","2.84972222222222"
"2017-10-26","0.0135143060374899","14834903.884951","9680202128.64236","2293408122.8962054","388692.30915871","2.46086813663964","82.60444820748106","0.014","272615","3.1552662037037"
"2017-10-25","0.013891580777993","14832055.31198162","9315338353.527214","2318046259.0761795","404121.17592077","2.24013761126974","71.7560339729346","0.01250973","310122","3.589375"
"2017-10-24","0.0125417097547569","14830442.29725629","10904141234.435228","2784153245.9781084","504578.94127783","2.39180319585233","84.87419977347969","0.01538196","346088","4.00564814814815"
"2017-10-23","0.0128437208104352","14828117.62951213","13878120807.364569","3576584223.5583572","607410.38737159","3.17468904682335","99.32341345847026","0.01686807","316323","3.66114583333333"
"2017-10-22","0.0136716810255537","14825565.291845","8148106114.26467","1762707002.8766804","293951.16398898","2.01994405580186","62.96428045748106","0.0105","290846","3.36627314814815"
"2017-10-21","0.0114947978883341","14824384.72135394","8074728420.107983","1854119000.5046146","307471.8207863","1.92664117296415","68.30844624881459","0.01132771","309587","3.58318287037037"
"2017-10-20","0.0134497082515855","14823376.81901483","9797043120.581238","1991848027.0012765","331925.81554087","2.18951113571427","78.96529106348162","0.013158945","313394","3.62724537037037"
"2017-10-19","0.013376369299145","14820706.42280327","9562746095.987127","1996166556.124912","349694.6574746","2.06000305374987","68.91432212225872","0.012072625","354271","4.1003587962963"
"2017-10-18","0.0113488875301275","14819471.29687684","10034642563.875547","2062742289.5872362","369410.84450418","2.29431405033149","68.08787329465252","0.01219367","330289","3.82278935185185"
"2017-10-17","0.012327343088759","14817095.01467704","14342674637.019308","2101205984.6586823","375858.58775819","3.2558732796768","78.0425193611269","0.013960055","337105","3.90167824074074"
"2017-10-16","0.0130806228435168","14814192.23365489","10304225571.58935","1922901492.5503185","334060.4205031","2.40336843400209","71.87625313293142","0.012486865","312096","3.61222222222222"
"2017-10-15","0.0146612364849019","14812514.86357001","6389962425.797493","1630540003.8610206","286569.18692753","1.69735216659302","56.8986505961426","0.01","285265","3.30167824074074"
"2017-10-14","0.0106027562611115","14811276.1219766","7672604534.128318","1886908416.9545922","326130.96448831","1.91134777961824","60.75025230771483","0.0105","291820","3.3775462962963"
"2017-10-13","0.0102278564311597","14808615.84272279","8836488451.068438","2466531872.351567","439347.66948481","2.06699752492237","95.79151690127192","0.017062735","307306","3.55678240740741"
"2017-10-12","0.0115075154572144","14804127.21513219","9347593286.796099","2064003311.9739842","382671.48365459","2.55243128476326","104.8348022970455","0.01943664","293950","3.40219907407407"
"2017-10-11","0.010455743382591","14802882.60964296","7563868552.406343","1686687527.9478662","350300.94424146","2.25455691755812","69.24892931644023","0.014382015","294651","3.4103125"
"2017-10-10","0.0120366465869534","14801761.78498608","7755718731.541663","2011385105.5442715","424246.37215868","2.24665317112349","73.24145172137017","0.01544827","304468","3.52393518518519"
"2017-10-09","0.0121133336672853","14797978.63581029","10355539173.493776","1861848975.972771","389709.15119867","3.14337032641778","79.73714897478423","0.01669002","296123","3.42734953703704"
"2017-10-08","0.0136949926309973","14796437.17190402","5506420856.381793","1227391576.8870008","266781.3506409","2.04621119302828","52.92166577683526","0.01150286","243087","2.81350694444444"
"2017-10-07","0.0118906879656406","14794661.52237943","3653123463.0480924","1218807022.4027736","274576.83708988","1.49497389879101","49.60639009157699","0.01117549","223629","2.58829861111111"
"2017-10-06","0.0119673684868549","14792809.50592818","5164545272.530471","1536301117.0186517","351885.1986441","1.66613199263038","60.635889366464504","0.01388847","284714","3.29530092592593"
"2017-10-05","0.00940943462056175","14791372.52069301","5897911352.74029","1652363921.980866","382542.92743777","2.1430470598053","72.35593718459323","0.016751305","272044","3.14865740740741"
"2017-10-04","0.0100878631241275","14790095.14937063","4634547791.030303","1437579677.2589097","340926.5188487","1.89909841569365","75.54081223821314","0.01791474","239021","2.76644675925926"
"2017-10-03","0.0137780985106093","14787654.95067799","5364049355.400513","1658544509.5230656","385120.07769243","1.81702403125399","64.12474751971071","0.01489","283080","3.27638888888889"
"2017-10-02","0.0112950796165483","14786479.46672107","6785103539.339069","1811114797.5766249","412848.44048609","2.22640336576873","75.41396884591408","0.017190815","289356","3.34902777777778"
"2017-10-01","0.00979017480904779","14785742.67061787","5521734517.07153","1320153280.653235","301261.3194074","2.58605782881064","69.26653016473028","0.015806745","205006","2.37275462962963"
"2017-09-30","0.0103936646629288","14782854.38359731","6328252013.661865","1359040790.072937","313537.15593362","2.75281418006066","70.70374801038936","0.01631169","211916","2.45273148148148"
"2017-09-29","0.0127297964839165","14781218.51106942","6847414076.952775","1684113606.861985","405321.18052646","2.4928711416563","67.6884388598493","0.0162908","255919","2.96202546296296"
"2017-09-28","0.013334087802531","14777927.92300853","7901541258.135746","1763105343.4799795","421012.95659331","2.95703129929462","83.32841091792622","0.01989804","270458","3.13030092592593"
"2017-09-27","0.0110755497442736","14775378.50830447","7846909049.551825","1695718115.738494","402995.18966364","2.92329845209484","87.58993546397315","0.02081615","265442","3.07224537037037"
"2017-09-26","0.0103986065648139","14773869.23194164","6573973752.183603","1678453760.398944","431469.02929358","2.67212716696457","64.96451864587964","0.0167","258284","2.98939814814815"
"2017-09-25","0.00942000723501057","14772506.90506604","6612028221.52305","1866549405.710355","476313.8979303","2.88090415576172","64.20041151049746","0.01638293","226331","2.61957175925926"
"2017-09-24","0.0109282378334068","14770059.21009218","3769717989.473436","912594564.3555729","248196.93839908","2.23627883949675","54.78576446835188","0.0149","190216","2.20157407407407"
"2017-09-23","0.012512315515912","14768040.66536576","4228482949.6663985","1120646531.1061833","296812.78598649","2.24787496472254","55.84943910800194","0.0147922","203754","2.35826388888889"
"2017-09-22","0.0104784909615599","14766851.23626998","5479944213.34661","1403061272.5854385","387670.19076371","2.62511268411807","63.46834137085221","0.0175365","224128","2.59407407407407"
"2017-09-21","0.0132691199663748","14764579.36021877","6081469881.2523775","1360805559.3457723","376199.60398249","2.76841449150042","71.59181348525985","0.019791815","253479","2.93378472222222"
"2017-09-20","0.00882211968619004","14763011.45816117","6386255157.320415","1676545793.7258067","430349.51946594","2.99585207734565","93.8882275944769","0.0241","234110","2.70960648148148"
"2017-09-19","0.0117638640704143","14761548.16116314","6415185663.1303005","1932342220.1617174","492224.16548672","2.44570682615406","78.5147238047926","0.02","283774","3.2844212962963"
"2017-09-18","0.00957811866033218","14758678.42267884","8037398326.259263","1927382307.1203182","472348.0227718","3.47864369339298","100.0712834364291","0.0245247","224367","2.59684027777778"
"2017-09-17","0.0132748847457757","14757421.18382579","5131847498.930508","1204063842.8319283","324383.21332134","2.80839412594139","59.38969926358848","0.016","195890","2.26724537037037"
"2017-09-16","0.0127485987369941","14756060.14819134","7221798604.082658","1521217074.4740832","409895.1806152","3.47751863900819","73.68900744726639","0.01985566","224435","2.59762731481481"
"2017-09-15","0.0135801204623967","14752362.8292883","10826070007.582006","2405913669.665611","650383.52815092","3.89410490310817","96.42975303552278","0.02606757","291839","3.3777662037037"
"2017-09-14","0.0131292327459316","14750467.17551448","8488085738.867699","1805538902.4671354","555983.45898167","3.98028009286936","91.84832071974769","0.02828305","274235","3.1740162037037"
"2017-09-13","0.0143384010377166","14747640.70181755","8969963487.612663","2007528794.5202224","516456.79175879","3.69392946464937","83.50988393897866","0.02148375","261808","3.03018518518519"
"2017-09-12","0.0141895050486166","14744553.28559305","8245986341.021598","1959480615.664894","470540.42001422","3.14575516537263","82.32728345448055","0.019769685","254127","2.94128472222222"
"2017-09-11","0.0131347035284591","14743170.92237643","9091650527.614332","1863995104.7574341","442486.42236118","3.51853545533616","79.48045196753941","0.01886755","249732","2.89041666666667"
"2017-09-10","0.0104185471057763","14741631.50055794","5815572678.363902","1558988650.4382102","365801.47599076","2.76110282297956","74.19816297087202","0.017409875","199466","2.30863425925926"
"2017-09-09","0.0127602748039094","14740157.06373526","6798567506.290283","1600475870.5085287","369148.05067934","2.98149088846345","80.03288728542014","0.0184595","218820","2.53263888888889"
"2017-09-08","0.0132149885805986","14738029.26474748","7756309271.897471","2240886850.623344","515684.8893357","2.56307215684338","75.78060988724253","0.01743904","271237","3.13931712962963"
"2017-09-07","0.0132922593716172","14736368.08799199","8829865565.20351","2309275325.8683124","498213.50330793","3.12469984465263","106.04959837587403","0.02287962","256625","2.97019675925926"
"2017-09-06","0.0122365470715407","14734556.68124062","9436608392.429949","2447782467.352158","531258.53190474","2.98028842663353","106.70623555403074","0.023159165","277211","3.20846064814815"
"2017-09-05","0.0148820665640033","14732207.11150412","26456897510.09723","2522690750.4036465","566381.00450155","8.6330491111329","105.00987841214747","0.023576255","277339","3.20994212962963"
"2017-09-04","0.0132220776102722","14730444.65019779","8103004486.658763","2328293695.117152","532211.4027644","2.75632849406431","104.50704260907412","0.02388867","270702","3.133125"
"2017-09-03","0.0116369669458265","14727720.39931399","5073022775.302983","1603796399.613035","346744.57387896","2.23123098075798","73.95705422597416","0.01598969","195123","2.25836805555556"
"2017-09-02","0.0123940564423524","14726176.06503303","5431057848.291197","1926753357.8475275","419313.3763015","1.86672699056772","79.43631665776368","0.01728748","241028","2.78967592592593"
"2017-09-01","0.0131514215858906","14724654.87720043","6638373015.134993","2420894006.8241477","492235.09053632","2.00614117242769","103.56610542319818","0.02105787","275267","3.18596064814815"
"2017-08-31","0.0123216303459833","14722201.77810056","6448370999.750314","2566504793.877349","541416.01938889","2.00586224560579","101.88869510425201","0.02149389","281321","3.25603009259259"
"2017-08-30","0.0127011594569206","14719404.51998768","5989031012.426365","2236545288.6713185","487622.49280911","1.96910628793788","99.24367863737218","0.02163759","275731","3.19133101851852"
"2017-08-29","0.0112661497356972","14716902.50432976","7345995620.695976","2601348432.4514456","565454.37290834","2.35838928277847","100.53976372119968","0.0218543","276967","3.20563657407407"
"2017-08-28","0.00975501388631635","14712070.50435591","6519191467.853402","2336598209.222841","533498.66603196","2.56917109970804","88.84491265564438","0.02028532","227603","2.63429398148148"
"2017-08-27","0.0117222842265706","14710425.74178282","4631225342.040569","1639954924.834446","377443.35304132","1.67067656901836","45.897974100783856","0.010563635","257198","2.9768287037037"
"2017-08-26","0.00794183318225785","14708576.26093169","5087359778.783461","1454522269.0721338","334990.6491833","2.01045064409481","65.27626595308558","0.01503376","224662","2.60025462962963"
"2017-08-25","0.00763989390389622","14707462.90839851","4869669529.710252","1686671049.4677043","387461.5191067","2.04479986070711","96.57596962695062","0.0221854","212865","2.46371527777778"
"2017-08-24","0.00764047762828077","14705848.83805258","5944696027.688979","2291313618.3751073","529683.50749848","2.8396137993295","121.40031784956058","0.02806414","201411","2.33114583333333"
"2017-08-23","0.0120289977148251","14705199.86312922","8432154784.417273","2440565186.407456","588525.44197961","2.58261971273742","65.1687331812413","0.01571499","313788","3.63180555555556"
"2017-08-22","0.00673402259277841","14703903.22005027","6160551520.267962","2437469330.6452107","598250.27788663","2.90117505660604","87.20749885557059","0.02140413","196446","2.27368055555556"
"2017-08-21","0.00870185113259336","14698703.531971","8098114928.891144","2494863893.393163","624867.91183828","3.41585743219686","93.34759670397082","0.02338","238146","2.75631944444444"
"2017-08-20","0.0098377312580953","14697127.50507148","6653897536.942285","2288605129.2472715","560134.93245374","3.02123256730639","62.73729174011789","0.01535492","215808","2.49777777777778"
"2017-08-19","0.0114280274891893","14695034.60610125","8254068382.146171","2556583479.3679533","614514.22593593","2.916490874389","50.88918661240118","0.012232","264904","3.06601851851852"
"2017-08-18","0.0112779517341079","14692947.93330716","8824123083.598532","2838447031.157765","690870.65425672","3.05975237163861","81.69300176443674","0.019883865","306485","3.54728009259259"
"2017-08-17","0.0135502084571462","14690649.75696751","9658391921.985533","2964947686.88118","688159.70373151","2.81075805824418","69.9341222879234","0.0162316","348484","4.03337962962963"
"2017-08-16","0.0098422671640808","14688280.83171172","10259949983.688992","3223545861.3007083","738552.86390029","3.54321263577005","87.2935714926944","0.02","276520","3.20046296296296"
"2017-08-15","0.0115090143551737","14686600.20343285","8313792244.500881","2768148734.9752374","665415.48299856","2.49573292084544","72.83760042505679","0.01750891","309155","3.57818287037037"
"2017-08-14","0.00984436895149754","14685545.14637807","9828848249.095005","2705957870.3115478","628619.47662419","3.70132119100952","103.18566083503059","0.023971","258450","2.99131944444444"
"2017-08-13","0.0112085388316215","14684198.65534558","7713366200.75816","2163969968.4954033","532498.99304205","2.7595441298653","49.814073304213686","0.012258","263937","3.05482638888889"
"2017-08-12","0.0102251511053627","14682225.38295161","7028605927.460243","2126539813.9910967","549339.84628894","2.89794443886524","68.75026869073068","0.01775996","261652","3.02837962962963"
"2017-08-11","0.0109079431993948","14678158.16185063","9888428078.83159","2442265413.240077","667190.74196191","3.8874536550537","77.62865903426938","0.021207","278906","3.2280787037037"
"2017-08-10","0.0101515544696733","14674926.27532595","7710097819.151998","2263647422.336546","658605.25009564","3.28688940258426","63.10391037433079","0.01836","262413","3.0371875"
