"Date","Bitfinex Net Flows","Binance Net Flows","Adjusted Transaction Volume (Native Units)","Average Transfer Value (Native Units)","Median Transfer Value","Median Transfer Value (Native Units)","Transactions per Second Count","Telegram Users"
"2022-03-20","-45142851.61653281","-38276652.418575145","916412.4973810903","1.300129603776014","122.8766469855304","0.04293661023467317","12.952152777778","0"
"2022-03-19","-127383049.12823257","38829646.39963939","2010446.559264369","2.5605590220264474","146.03663872553935","0.049523615779835335","13.051006944444","0"
"2022-03-18","-165429117.68512595","-51223510.93955456","2392444.0995100653","2.835515854556212","324.0497139070719","0.11","14.65212962963","0"
"2022-03-17","-59570975.667336345","35492551.896252945","1972257.3102621033","2.658054349882655","222.25841345413505","0.078925","13.59412037037","0"
"2022-03-16","4002256.1650812617","-13900161.333117101","2092524.2654696384","2.5999353887878165","131.00830318094228","0.04731394002275876","14.30568287037","0"
"2022-03-15","85009375.62327819","1771821.8141777408","3364238.933666027","3.8100479633800117","131.061850949737","0.05","13.775543981481","0"
"2022-03-14","22945054.939999174","26238542.187942147","1419699.5062781502","1.879540930427884","129.4688808445355","0.05","12.707326388889","0"
"2022-03-13","35388245.49222015","-25807299.829665743","930800.5655555564","1.3707132252898713","121.92424473660286","0.04845008331382826","12.05818287037","0"
"2022-03-12","-2492709.278465168","-10557462.578283612","747226.954618975","1.0001746721214007","97.50427173547101","0.03781900064386","12.970219907407","0"
"2022-03-11","-10588899.830090435","27911846.83832811","1458586.7656659875","1.9043814147181564","143.95529247353969","0.05617533","12.95525462963","0"
"2022-03-10","93160132.80787094","15125198.2321909","1916332.9290930722","2.4241518820262975","131.82562371653512","0.050480603450700434","14.231377314815","0"
"2022-03-09","118026108.16954704","-39514702.769361004","1690269.1329424295","2.18127527275527","168.59942233058754","0.06182662201281202","13.637986111111","0"
"2022-03-08","36700749.6224208","-2425618.4093740787","1954102.061398667","2.4593955464581243","150.3603413649762","0.058329735","13.838263888889","0"
"2022-03-07","-49340603.378604285","10808055.078329902","2028025.2397003733","2.810948373390359","135.54770721710003","0.05419738937920006","13.594537037037","0"
"2022-03-06","-6144908.871594686","-127985171.19585964","881295.1509147848","1.2041274280572225","109.35040300840166","0.04275","13.000520833333","0"
"2022-03-05","-1539007.3759675696","-34383027.23953727","1111037.241112086","1.415836550016658","143.63277436582246","0.05393876139230694","12.476631944444","0"
"2022-03-04","24365092.098587375","764733.869819357","2263115.7473949473","2.7255843004801","145.68220546130723","0.05565014635251057","13.512152777778","0"
"2022-03-03","18145912.929496113","14629322.812167492","1957335.4164561706","2.3790949048005667","186.64635229310994","0.06579111144303024","13.509108796296","0"
"2022-03-02","-2985926.238717886","-8583072.60300388","2009672.8178222745","2.4874951009816653","188.64642441966112","0.06384715164050858","13.788993055556","0"
"2022-03-01","47284.51265696829","6806675.6736712465","2540659.758014806","3.294930642937811","230.1389377235538","0.0775","13.444027777778","0"
"2022-02-28","-65265702.403103374","-25960355.847130913","2151301.6807738827","2.923523358582941","236.07167025482153","0.081","12.82537037037","0"
"2022-02-27","4731904.483842411","14230396.224833416","1307921.5404820056","1.770018933837812","155.11199516958965","0.059328","13.021585648148","0"
"2022-02-26","-3234888.5020703557","3546042.1529247616","1281446.5959156447","1.6103255148543414","166.6610515195794","0.06","13.516226851852","0"
"2022-02-25","-697232.3635643643","-21637537.439042587","2744381.0514334636","3.5466781051941325","192.4127155046758","0.069","13.170115740741","0"
"2022-02-24","91961003.80578119","4621593.830954944","4846630.954499577","6.465788705781927","261.7462592164929","0.10090248119908697","13.671087962963","0"
"2022-02-23","39410193.29716816","34728525.326156504","1826199.7167879473","2.2321187165554197","246.2202543527178","0.095","13.282777777778","0"
"2022-02-22","25916995.526963603","17913456.874427885","1843329.3241290534","2.4461911329627997","263.622923874927","0.1","13.069594907407","0"
"2022-02-21","87821708.88349763","8177404.763639737","1823184.4736217235","2.4074431373700134","255.4034552516663","0.09903688063494943","13.129039351852","0"
"2022-02-20","39143245.16041704","-34176759.809080414","1455926.287515231","2.1442024341112953","219.47937946227336","0.08325","15.554039351852","0"
"2022-02-19","1378326.6468867117","207852.55595785577","1036724.5160384575","1.4854464081428922","220.6076196376392","0.08","13.312060185185","0"
"2022-02-18","43390346.077476405","11575738.623563131","1883182.6863254716","2.5492328010667684","278.471829456458","0.1","14.499467592593","0"
"2022-02-17","72089589.01655647","-15379070.96826963","1974199.3033429598","2.52715047446822","259.9184963793105","0.09","13.21755787037","0"
"2022-02-16","675763.5324757622","18888385.66912366","1656390.9843590648","2.239165666526213","313.73859521887823","0.0999","13.827465277778","0"
"2022-02-15","4953913.489514677","610634798.2005097","2135411.6371136","2.6873953354893785","280.1755392646778","0.0882370882261353","13.803622685185","0"
"2022-02-14","46246128.47274987","-59887962.16620351","2021439.3442079562","2.6756287856282177","190.4626049403889","0.06486487","13.28150462963","0"
"2022-02-13","-631548.2118571976","36276835.39595635","1187291.678373176","1.5361434574538293","173.92901478104028","0.06037741679082716","12.908518518519","0"
"2022-02-12","2870601.143327971","-22673.02787208908","1459878.7837692401","2.045175977210895","223.77197295555524","0.07687549538225746","12.901018518519","0"
"2022-02-11","28781634.754139677","-6840570.479003896","2955702.716253438","3.510739307593403","236.35342424034465","0.08083","13.703310185185","0"
"2022-02-10","17933962.95194101","-650649480.4908503","3598881.6105409604","4.424547857697632","308.056548188194","0.1","13.954583333333","0"
"2022-02-09","5651107.963281064","54648212.788599126","2200412.909081299","2.640929580365885","324.172396054939","0.1","13.957048611111","0"
"2022-02-08","43591954.69371795","10098488.88492939","2179572.1521980367","2.694433508509393","301.4110710992047","0.09640112568103645","13.666435185185","0"
"2022-02-07","30586741.521982607","-54362455.117953144","2546809.7668595514","3.1336750380403573","319.48913740441157","0.10157430255434163","13.464560185185","0"
"2022-02-06","-1676929.9923576894","29181100.458555803","1096283.058333219","1.408546960209412","243.9497752893048","0.08","13.58662037037","0"
"2022-02-05","-265604.67021692084","-26703786.763127457","1577567.0855168898","1.9932578302440518","258.9380893183532","0.085809","14.294247685185","0"
"2022-02-04","-4291297.54548886","43090126.53846632","2538487.847462491","3.0888098425177306","298.78753070851576","0.1006041593798107","13.530023148148","0"
"2022-02-03","27030518.615321416","-16460252.213313393","2921496.930518105","3.639197612160741","267.065337931034","0.1","12.861284722222","0"
"2022-02-02","-15803009.37763133","24106148.37085483","2024698.4606955927","2.566677579221119","311.0665840147588","0.115782395","13.341030092593","0"
"2022-02-01","-14491717.244529447","-23712182.382543515","2406711.6704803333","3.0261575582442775","326.74994212567935","0.11688099","13.57869212963","0"
"2022-01-31","10742159.71479176","-59009656.88819126","2579056.0696787797","3.0085893133688795","265.35419767894564","0.09878173530603762","13.626678240741","0"
"2022-01-30","-1594869.1564312456","630321889.3998692","1902858.4071928149","2.2887693415717694","253.8738922673921","0.097249","13.701967592593","0"
"2022-01-29","13941935.118497746","36865581.18260348","2034442.6879759966","2.547063349238093","265.7698327562184","0.10248731710545851","13.277280092593","0"
"2022-01-28","1154352.4110384653","-48982445.706927694","2688400.2383872643","3.5787664661810155","267.919075762585","0.10524998","13.16619212963","0"
"2022-01-27","14629589.750649279","33668579.19148768","3170576.023843191","4.258451764951322","277.4518141057865","0.115","13.121342592593","0"
"2022-01-26","-15490902.51834528","-27048852.422407474","3359853.7339134063","4.47653985134084","296.0529326475744","0.12","13.265231481481","0"
"2022-01-25","-37432074.0551002","3949776.7209548135","2870747.4792764727","3.781759918180043","290.08907601379303","0.118","13.630092592593","0"
"2022-01-24","11736771.496508574","8175574.469934651","4217625.941877766","6.25833755048425","259.12433045226305","0.106236679","13.276724537037","0"
"2022-01-23","6397318.977195369","-25307925.301594596","2639425.6978459437","3.5992575169413117","253.349403682057","0.1","12.475509259259","0"
"2022-01-22","-19937044.792574156","9358096.154388933","4722032.248913211","7.264327414838173","288.0994500526008","0.12","13.945833333333","0"
"2022-01-21","57707555.86268776","25408905.51464693","5090609.849963183","7.316365173927982","324.3535353913149","0.12645087664556595","13.771967592593","0"
"2022-01-20","-249178.875715417","-24345059.704469018","2246408.6950154803","3.0037761212289156","328.4073899664968","0.1090375","13.773356481481","0"
"2022-01-19","21512519.595639702","-272171284.52329046","2563384.125558278","3.1266644257311906","337.7143704025421","0.10875","14.156747685185","0"
"2022-01-18","-9296116.56369051","-46118332.450588144","1846811.5307523585","2.394453901708603","311.1428360518661","0.09828263230514694","13.536180555556","0"
"2022-01-17","13684366.285335185","28157679.623464447","1842717.2067809768","2.295525072144193","324.5634735540869","0.101074840464836","13.8740625","0"
"2022-01-16","-11688423.754219698","-3164686.546427916","1268714.8398998366","1.583216380274129","335.633249970777","0.1","13.460115740741","0"
"2022-01-15","-9031804.111245042","29690205.66292174","1249280.7443990079","1.529720404938575","315.10521468541805","0.0945","13.597789351852","0"
"2022-01-14","36014761.05977017","-9151743.522529349","1940213.7348578745","2.365379589983355","330.871572647575","0.1","14.102546296296","0"
"2022-01-13","-8775492.513431216","671057746.3701242","2327257.3207823765","2.788926215936198","325.307153477499","0.1","14.848622685185","0"
"2022-01-12","1364862.0241781806","-25252217.107512925","2109468.9341267347","2.680346406382693","370.4867035970718","0.109843884","14.853541666667","0"
"2022-01-11","1061598.7496156637","-62063419.27121152","1931236.1812259797","2.525294586362603","373.46968479865086","0.11519893688545393","14.787604166667","0"
"2022-01-10","87439507.37147173","4656210329.466712","2369525.8145920667","3.450466010755919","369.5838931034484","0.12","14.273090277778","0"
"2022-01-09","64367776.719791815","-20761170.725207377","1255740.891107161","1.5442696156030762","315.484015575687","0.1","12.827800925926","0"
"2022-01-08","36858956.51871064","-45092625.39706756","1764716.8477289071","2.3374596364340174","293.82360158240834","0.095","13.702233796296","0"
"2022-01-07","43340613.013050266","104044913.57362661","3272172.8558119712","4.409841628828353","324.80489875874133","0.10181567","13.755671296296","0"
"2022-01-06","-48430632.97795108","73903831.90215996","3178381.493579099","4.170514291969277","341.323750263004","0.1","14.033506944444","0"
"2022-01-05","11350423.366358362","-43900329.130509175","2466639.602304715","2.9906440326474133","361.07992063126113","0.101834331139534","14.463287037037","0"
"2022-01-04","32499998.744341273","-341652483.7546521","2083832.302733307","2.5485537863142222","379.3037970664973","0.09990511374054487","14.135601851852","0"
"2022-01-03","-3854990.69099775","-3381013.085621428","1399449.0148799221","1.789439518930904","363.3649937270607","0.0965","13.99505787037","0"
"2022-01-02","-4985983.138711898","-47344234.90988324","1037619.1906743243","1.4662640744202051","342.44791416833687","0.089356796566","13.413194444444",""
"2022-01-01","4645995.077436659","-18930188.705398466","1338465.697437687","1.8349348796575407","274.38369084821625","0.07295382607349524","13.668854166667","0"
"2021-12-31","17379343.90724835","-40081883.425488174","2623613.0874149585","3.281746786908793","310.9803732279399","0.0843462","14.057696759259","0"
"2021-12-30","4815330.167865205","7114546.255794254","3833547.5822434206","4.440138794526854","316.5773955286777","0.085376","14.533425925926",""
"2021-12-29","33890524.744606875","29879766.492282074","1931213.9664208686","2.5019084284998203","363.866337872589","0.1","14.496157407407","0"
"2021-12-28","5412352.666710465","38146135.568994656","2717745.2822813014","3.776508555480081","345.0238928512269","0.09065","14.363796296296","0"
"2021-12-27","54911031.06365711","44480862.3297744","1914027.9028256587","2.3764631124526994","327.730352197028","0.0810333512768115","14.491168981481","0"
"2021-12-26","6120020.185763486","-48772426.24643731","935338.8827525271","1.3224539935100714","244.2211237697256","0.06","13.969236111111",""
"2021-12-25","5205813.597529782","-43796390.604363315","1488831.4152607664","1.986201306802562","331.49039618361286","0.08085286966515615","15.040729166667",""
"2021-12-24","24934564.671317853","11183494.241762955","1730511.4500167072","2.3104689291185623","298.17047113523404","0.073710345","15.026956018519",""
"2021-12-23","4134602.0468926295","-55344237.658289775","2116211.841335618","2.840810292277568","328.8664966307503","0.080175172628213","14.412523148148",""
"2021-12-22","-56876699.588518254","42674205.18256262","1712645.0795766385","2.2704058433260155","341.4375422732418","0.08568686388512248","14.274479166667",""
"2021-12-21","22997943.533837505","23036212.418113437","1746127.4719634482","2.370256387218335","298.14584304734086","0.074","13.93099537037",""
"2021-12-20","-4433353.725048128","-58268547.476823516","1802251.585858601","2.36757445258032","256.96020456170464","0.06522371814264202","13.903229166667",""
"2021-12-19","5941839.6026296625","-9567371.119956791","1133471.76340786","1.641540910871774","232.2770102206866","0.05899","13.166446759259",""
"2021-12-18","1184483.0412753378","19439553.9477804","1543602.532493386","2.1239068218365826","306.4322098727729","0.07726731183823209","13.424456018519",""
"2021-12-17","74292793.51932997","71331428.65368147","2266531.8343814975","2.9330304492437778","380.4482517465354","0.09791663825047556","14.70318287037",""
"2021-12-16","13484058.368365534","-187407750.26557437","2419128.0579835675","3.382118667351361","353.16033334723585","0.08888","13.373333333333",""
"2021-12-15","118017733.11005925","146386431.17922673","2454147.4702500044","3.528354572882023","332.1518460240457","0.0827145","14.565532407407",""
"2021-12-14","172784821.36877424","3402646.077805576","3003103.5951969917","4.34773370178334","288.807248122443","0.075","14.061342592593",""
"2021-12-13","398562401.0902662","-40023153.7735111","3129222.5310682766","4.158828327746177","303.0465869316192","0.08","14.386319444444",""
"2021-12-12","7790893.636032398","-24859400.11345005","977678.6546231144","1.4065661666302254","283.56425213737646","0.068477443868218","13.679375",""
"2021-12-11","31953744.231121514","-7079278.182947022","1659357.824656202","2.1939094974317306","300.1939544962847","0.07358443459676861","13.881759259259",""
"2021-12-10","5018553029.180858","72445465.37664971","2633791.7001496046","3.4644323752643866","276.0110323720605","0.07020299937101519","14.325636574074",""
"2021-12-09","-3368181.3975990815","-7881205.754068975","2503038.0855310555","3.333249730179514","291.0101236294567","0.07","14.483078703704",""
"2021-12-08","-18673085.466414854","21546566.059033714","2307107.7835789155","2.939859468590099","265.6387580303916","0.06","15.003553240741",""
"2021-12-07","-6092507.178985998","-90802104.82151051","2697166.834834382","3.688487504047651","365.81982539158366","0.085","14.175590277778",""
"2021-12-06","-31461112.968288936","-18242916.217010483","3938423.9789508455","5.516841910452617","401.6295444462305","0.0925","14.407094907407",""
"2021-12-05","-34237680.777849056","37900126.74343385","2186713.9282050887","2.6178927207092046","190.9021235079983","0.045555052509267","16.047349537037",""
"2021-12-04","-3614815.4451500685","-65599510.78691722","4138651.2861154485","6.126664405693634","409.776126125073","0.1","14.302048611111",""
"2021-12-03","-8446639.643006299","279684762.96200484","2902193.2247859747","4.064184756049221","410.3189240252193","0.09693489346713087","14.021851851852",""
"2021-12-02","12132897.075401768","27708980.78724494","2471742.87860618","3.3596278427451787","441.33676331036077","0.09747816686758226","14.644513888889",""
"2021-12-01","-5008822.631926953","80105263.53020667","3051726.3204929912","4.087599381126195","490.54518627819994","0.107","14.139386574074",""
"2021-11-30","-130382487.29286905","-102198073.21433336","3503127.3183607706","4.369972264119587","455.5731015529431","0.09807703809773632","14.825532407407",""
"2021-11-29","-7484050.20477409","-60797105.637173384","2280725.73212286","3.014453103426845","444.840999064874","0.1","14.440833333333",""
"2021-11-28","15152685.075594325","-78961550.19360268","1341861.0564581945","2.075023128164447","422.913566461326","0.09855645854668164","13.144131944444",""
"2021-11-27","10564240.08208177","98516056.89236747","1396132.5993569875","2.0144175002938334","408.692330187025","0.1","14.042638888889",""
"2021-11-26","11804557.414280165","-33274088.030839883","3360950.4334975174","4.528418407218298","405.200856838106","0.1","15.017638888889",""
"2021-11-25","-107587962.43678589","31083265.140658554","2032887.3111847048","2.7044024514890346","462.4734358738884","0.102180523","15.064560185185",""
"2021-11-24","-102325109.52288288","64855042.34066324","2411375.3119236887","3.154386712231928","426.196911367621","0.1","15.538090277778",""
"2021-11-23","-99989193.93371305","-77572177.32057956","2368729.7631076016","3.1048052484400737","446.21923956829943","0.10262263271529741","14.641134259259",""
"2021-11-22","-36177483.40763294","8484888.049100455","2338313.2154110465","3.1696060207680836","435.8677258257958","0.106392956","14.137824074074",""
"2021-11-21","-45217717.43536252","-317539458.04707927","1896152.7560184256","2.204804849273817","425.6829824756051","0.09876451008912625","14.594201388889",""
"2021-11-20","-40617992.19834244","-381673209.4208844","1646481.7389951553","2.1829413610426363","420.5514503361401","0.09529519690332358","13.427407407407",""
"2021-11-19","-143513405.5548772","-48896831.7391662","2445985.966775592","3.0912731770420687","397.26197170165096","0.0925741","14.534583333333",""
"2021-11-18","22750792.11817296","19573978.05902536","2779086.807363783","3.7304008795259973","398.99133444646463","0.10010635518344393","14.86400462963",""
"2021-11-17","-99968320.90182948","-25675489.728808124","2472869.012836382","3.008266497058905","319.8239494387983","0.0749775","15.662256944444",""
"2021-11-16","39237249.7527992","99636009.28637026","2945195.1039236863","3.810882284273213","423.413146493279","0.1","15.16380787037",""
"2021-11-15","-141972712.01032075","-227579624.71346003","4042151.0545803113","4.633763626729091","456.940776972531","0.1","14.926342592593",""
"2021-11-14","-588774479.5625862","141870850.27268904","1437495.2819208817","1.6598735385181616","327.69965958514035","0.07109198","14.765555555556",""
"2021-11-13","-389407210.97257173","-194800733.85297424","1614600.0157144489","1.8168473033034602","371.595398947984","0.08","15.051666666667",""
"2021-11-12","-103301411.7892763","150793903.70749062","2504186.4081375543","2.8729810840291368","458.2469384573363","0.09827802","15.568645833333",""
"2021-11-11","-150763187.85807997","123108512.04215598","2421762.992983002","2.9885586775563633","472.774631618936","0.1","15.597719907407",""
"2021-11-10","5512984.409606529","-6582438.680932529","2381758.845679746","3.015010636121958","462.1135766007724","0.10002555517088554","16.096597222222",""
"2021-11-09","-10450534.847975096","-17144495.55113046","2196715.149914771","2.9161988875581653","517.7349409471207","0.10932603345316036","15.441493055556",""
"2021-11-08","-90559695.55086926","-7622805.344046091","2258640.5598301613","2.7713429868709603","483.61692320773784","0.100519890994673","15.382152777778",""
"2021-11-07","-19332412.563173175","46663491.5893522","1189937.3955085054","1.5709964220472104","414.8361982320282","0.09","14.780069444444",""
"2021-11-06","-37070942.754036054","13222563.566125631","1594921.497182321","2.024234528483842","419.5827582887199","0.093","14.536122685185",""
"2021-11-05","-86914430.86492811","-9532428.828569615","2306518.1451276927","2.9012336579579463","451.66258826113193","0.100887413","15.505335648148",""
"2021-11-04","-108583729.4637317","-2056706.4895510531","2510100.5227073375","3.0200908083918714","459.25690796169044","0.10125600168678763","15.650300925926",""
"2021-11-03","-196557987.9228434","-701178107.4291149","3557261.5144517184","3.982100876299817","474.0449887731644","0.10307898047584305","16.403020833333",""
"2021-11-02","-21975554.71359485","124704.81894888546","2519007.3422666127","3.0886975881216743","521.9168604624002","0.11379713781428044","16.153425925926",""
"2021-11-01","-39778608.71230498","-47358768.303418495","2273494.164716839","2.831825625672465","440.63935892669264","0.10186337212199986","15.52931712963",""
"2021-10-31","-60701486.65319303","61431552.72211214","1702840.9326915217","2.3133875396777004","429.396550701344","0.1","15.094722222222",""
"2021-10-30","-110873964.13359621","43876475.75201922","2404950.3046497665","3.2912472184809296","431.134383021625","0.1","15.961747685185",""
"2021-10-29","-17493679.884119213","-62003787.36431826","4437680.29055376","5.53595951328109","441.318682086499","0.1","16.855706018519",""
"2021-10-28","-619607.2598922936","-20049352.530846823","2583230.834257417","3.3659763072735926","427.87702685564","0.1","17.482662037037",""
"2021-10-27","-60729591.01724184","-38817199.48177756","4371198.191700033","6.309334142586065","394.762192840444","0.1","15.862314814815",""
"2021-10-26","-12731478.90703506","89801928.14817327","2170707.9412316685","2.8728812689663576","390.7425755179575","0.09459630548873564","15.564490740741",""
"2021-10-25","-14399004.755049141","-33636109.13222125","1902055.8337868967","2.336015159332199","374.23966026277026","0.0888","15.040451388889",""
"2021-10-24","-346786.7971646715","-88546239.6786827","1193904.8588360602","1.6556311618132171","285.3615501548805","0.07","14.598518518519",""
"2021-10-23","-4310014.862688217","188435136.27939987","1585273.6147976","1.985942085207009","262.0535109485681","0.063","14.2959375",""
"2021-10-22","-36603196.17547476","-122957919.77487017","2642509.565057096","3.300022822219217","367.56265256613267","0.0924559583645373","14.537546296296",""
"2021-10-21","30625672.69223805","46747038.620858066","3707776.00156131","5.08042463150068","396.52382988483697","0.09754182","14.783275462963",""
"2021-10-20","53544361.80996943","78022229.32287477","2571842.7702816017","3.4663628199791594","371.7281017409414","0.0895","14.582002314815",""
"2021-10-19","22140406.532325495","-43729603.325906366","2112859.76894257","2.8573060682620604","300.4601165525526","0.07753721140003773","14.392395833333",""
"2021-10-18","-4454521.86002538","3436246.961057118","2341795.798109643","3.1912620000209464","361.4596753353668","0.09649047","13.861956018519",""
"2021-10-17","3909843.8271114863","-570911057.7141037","1721613.808061021","2.3716515759146057","290.5661188414351","0.07573931099955893","13.24287037037",""
"2021-10-16","21965850.26814668","-70446036.48152801","2208981.4596240204","3.0531988262760827","331.0760962886496","0.08629036","13.669340277778",""
"2021-10-15","-35894040.16929865","238643076.36499417","3397279.4029300357","4.834307880471595","395.2425284574916","0.102349031","15.0809375",""
"2021-10-14","27488706.21276474","-115413859.99433553","4089854.2703278176","5.147517984079008","391.0660850959495","0.103277888","14.202511574074",""
"2021-10-13","-1932995.933158008","26740400.133042518","2474611.5558415423","3.248473908571959","359.756289830509","0.1","13.771458333333",""
"2021-10-12","-4770671.524086456","69790720.80055434","2212890.9249877245","3.368376305552365","325.62101066995035","0.09326747","13.930162037037",""
"2021-10-11","25855990.123830035","164064643.3762847","1804947.9222518718","2.668912352011517","339.6382164869962","0.0965","13.69775462963",""
"2021-10-10","11796483.11483007","-24797930.658823088","1539597.9717954176","2.7218253579856477","278.60651235916765","0.08117901314307463","13.170150462963",""
"2021-10-09","10975881.803419258","-73490944.84940843","1275149.5091208885","1.7409924043751424","277.31136853187377","0.07746404500000001","13.79462962963",""
"2021-10-08","3278960.19762251","62915626.338097095","2683180.7844095314","3.824560858918102","331.4076990978393","0.0930634488543711","14.896226851852",""
"2021-10-07","870663.9533275001","-86648535.75313689","3138807.8316288353","4.323570805407537","367.90397507817045","0.1025","15.558969907407",""
"2021-10-06","28843092.424396574","-397694.11080644454","3360967.720059317","4.544861615464962","464.3873044008914","0.12941224330378237","15.484178240741",""
"2021-10-05","14265141.49626336","28959343.443458058","2851235.2004260863","3.4731113004622403","348.5210309289888","0.099","14.301782407407",""
"2021-10-04","-9227876.890791127","6099879.811431263","2089823.206222605","3.1163339649353046","337.61156641968233","0.09954276595865257","12.980474537037",""
"2021-10-03","-9604731.737947626","-55972067.15395832","1899328.8625644331","2.9677419881621705","275.4137495506257","0.08052","13.081296296296",""
"2021-10-02","-3008595.516112359","26421822.30975217","1564535.5871094256","2.2677552604356115","283.17046376007914","0.08343617936756736","12.938645833333",""
"2021-10-01","22756651.511918675","-2538731.4776434414","2487908.1187137347","3.70681001354522","283.8747974693303","0.08603722","13.972951388889",""
"2021-09-30","-2340965.391312532","-19731982.72081304","2935666.515415837","5.418956527571803","300.152751344243","0.1","12.918483796296",""
"2021-09-29","-1120413.223323277","54854289.172709174","1926168.830548394","3.4435858998387268","267.6087389390415","0.09412","13.146631944444",""
"2021-09-28","-20695748.518169608","-39679223.73001913","1985796.4449485822","3.4293240002469165","267.6791379645337","0.095070195","12.825486111111",""
"2021-09-27","28268531.303074833","69011807.34217761","2705225.3896345235","4.91200153540512","292.88726292064695","0.0991998744883278","13.123877314815",""
"2021-09-26","4210700.3841240965","22956843.501261257","3960877.356657331","5.726352270009865","281.99509456239065","0.0925","12.59880787037",""
"2021-09-25","-2391950.045701271","-77907895.15270524","1408519.4466319734","2.574698672641679","198.15071999622558","0.06757061763846423","12.975439814815",""
"2021-09-24","2613790.4201581758","894889163.0261809","4359148.497491479","6.49910495236476","276.52098225858316","0.09429339759973121","13.341261574074",""
"2021-09-23","-45198655.24537595","78727577.9373749","2346577.215260606","3.07072345956434","299.012032051432","0.095","13.808483796296",""
"2021-09-22","-1161285.0977283057","-108862490.54493575","3515167.5755423377","6.38232911189669","257.3525918608999","0.084","13.588310185185",""
"2021-09-21","-9329612.090510515","54052930.53804629","3531248.115199274","6.118235870016307","262.7776701559325","0.0957","13.811284722222",""
"2021-09-20","53056195.70465087","-4168893097.614617","4186091.703865201","7.330226716788764","291.8722547838402","0.09842698731919457","13.59443287037",""
"2021-09-19","20600996.93335753","1937467.1040675843","1334802.9048623857","1.8835637571962291","238.32436379794112","0.07178465447695666","13.058171296296",""
"2021-09-18","-23912634.075356174","5731377.397986294","1854451.7431974157","2.5689639822397954","270.417428551526","0.078953432545079","13.231435185185",""
"2021-09-17","-27864532.086949382","-6138798.302045262","2616311.157430701","3.633647385823988","302.2903705084743","0.089","13.745115740741",""
"2021-09-16","-16934344.06616488","-85128142.25102295","2150124.509138052","2.9871891032456928","345.0981217702552","0.09672789128030852","14.170810185185",""
"2021-09-15","73109157.86742145","-1646770230.9154172","3112932.451466959","4.050379362658728","307.94707046175154","0.08575385499999999","13.976736111111",""
"2021-09-14","18321333.466102134","-76539402.992899","2069946.5935577464","3.4182514923124034","294.88066941416577","0.08623061026468441","14.250462962963",""
"2021-09-13","-3607609.9480928956","143611292.82208937","2331048.1550844004","3.199524943878907","357.5755823421728","0.10870046","14.670034722222",""
"2021-09-12","-20861527.02018951","-137062889.79749256","1776859.1404358028","3.3310789056165238","255.30037629472864","0.07469904589606308","14.02",""
"2021-09-11","74467742.94102943","90925185.9410918","2823927.2526153782","4.349949906220381","193.52685976763223","0.059378463194232324","14.461087962963",""
"2021-09-10","34684154.61387672","-24320377.528107043","2868663.4432458356","4.571619766368036","303.43094519750014","0.09469857494906869","14.406319444444",""
"2021-09-09","-54108099.67390466","60742047.74709007","2991113.630873854","4.444435097324784","352.27357869625286","0.102618","14.118634259259",""
"2021-09-08","-2854808.7290980206","122588408.62967332","3347969.5495457263","5.738835428873824","381.10325123237396","0.10864525056163327","13.639456018519",""
"2021-09-07","346612257.94932723","-47136440.184087776","4320232.956856184","7.2218445624301735","376.39501337927214","0.10964506281351549","15.139710648148",""
"2021-09-06","121218223.44271366","36275159.999552615","2227673.614596362","3.25300344413382","392.883401098773","0.1","13.964039351852",""
"2021-09-05","-28925958.820578333","-98523506.93412523","1535180.9376123387","2.4163350011261806","387.56498388361024","0.0980031425","13.153553240741",""
"2021-09-04","-46906129.729848","51698931.97005566","1809108.9694244238","2.687500522088793","384.73677133658714","0.099","13.76255787037",""
"2021-09-03","-76246597.17908737","-73016301.70771015","3002727.7367076925","4.941372349190951","417.14202397536235","0.10645227177459765","13.874733796296",""
"2021-09-02","19853240.53385676","-39484662.10225244","4489230.385036408","6.750944616671244","379.189593600234","0.1","14.597893518519",""
"2021-09-01","-133580735.0988717","80224085.17953582","3500781.4790653386","4.996709716106844","381.27988302913496","0.1005","14.179444444444",""
"2021-08-31","-27823938.674724393","54869064.19924802","3527057.630452842","5.793799975949223","346.5810407778474","0.1009866891091165","13.961967592593",""
"2021-08-30","-25064603.377372336","23618447.503919337","3131049.4711276027","5.915565870658543","326.26305761755896","0.10074945990027535","13.877233796296",""
"2021-08-29","-12441327.310679277","-728935832.6886835","2169401.386350203","4.14309196934767","323.091460140269","0.1","13.277199074074",""
"2021-08-28","-964230.9023947656","-28704116.9176831","2123212.6120234816","3.95740283197013","277.24843458752196","0.0855","13.098622685185",""
"2021-08-27","-17052888.896885652","-32439763.40313651","2744084.663690603","5.261398756595","327.001309877265","0.1","12.952222222222",""
"2021-08-26","19727037.09137726","54423355.17111688","2462294.7182697365","5.015557101223648","312.059653535944","0.1","13.600266203704",""
"2021-08-25","22616514.41552005","59034950.74136005","3403374.1081926213","5.88393718751789","322.870326125073","0.1","13.712731481481",""
"2021-08-24","10985289.313804092","-35895044.31626583","3563933.6670048633","5.71899943521283","318.360909175921","0.1","14.433460648148",""
"2021-08-23","8275509.397810022","-626066965.0706737","3195936.2349619553","5.469698110245067","332.263785096435","0.1","14.416944444444",""
"2021-08-22","14174312.861767244","-35874845.621710666","1907726.667847627","3.9918054692141145","270.4256031960005","0.08331314781994","13.702465277778",""
