"Date","Price (Close)","Price (Open)","Circulating Marketcap","Outstanding Marketcap","1 Day Active Supply","Supply in top 100 addresses","Supply in addresses with balance greater than $10M","Supply in addresses with balance greater than $1M","Supply in addresses with balance greater than $100K","Supply in addresses with balance greater than $10K"
"2022-02-18","39996.20898144621","40536.20886834717","768620230620.6128","759320197985.6616","414426.82659838","2971328.92030007","10792695.56564298","15354452.62679489","17306681.86748311","18507742.48454671"
"2022-02-17","40544.62216353262","43895.07084829862","832265599293.0428","770015151406.7638","389111.83858907","2967570.48167357","10803836.38025833","15363735.17034753","17313811.78217986","18511456.89819864"
"2022-02-16","43899.17505321976","44586.09937987731","845324265827.6658","835495877044.4435","331266.069582","2962660.54764796","10886671.15725554","15430748.75795005","17349813.18950339","18530213.7539125"
"2022-02-15","44574.61961470789","42553.63935782768","806744916359.3406","843912516712.5409","352842.74526797","2962631.10143589","10893444.53633395","15434191.89040876","17354343.41678487","18531695.63885942"
"2022-02-14","42548.442116491555","42078.43904704462","797693045526.8314","808492710849.5155","272423.09248254","2958850.00563113","10850869.63387749","15401640.69945716","17333890.06834439","18520754.85053012"
"2022-02-13","42075.715472990916","42237.47747110695","800665238248.6079","799910438394.8269","182946.27347162","2957714.49520639","10841810.55483963","15393952.4206423","17329201.41767632","18517762.73441935"
"2022-02-12","42235.972537297384","42397.732685920026","803654831550.9921","799449167809.6085","385787.67384888","2957549.19188715","10841438.81314316","15392435.79875212","17328498.69835037","18516954.48058786"
"2022-02-11","42395.74554152036","43533.53564252761","825146606290.77","802885153204.8154","451759.62909386","2955549.18398511","10841976.39980646","15394028.84237739","17327964.1397501","18515916.04923284"
"2022-02-10","43530.952127896315","44416.45136488021","841841081473.9688","826673340569.5298","393833.46808469","2960017.57048767","10870866.67284257","15418028.3906568","17341366.73766081","18521404.80296827"
"2022-02-09","44417.15509184096","44081.292227275306","835450382368.3896","841620177986.7826","355553.71715625","2977235.17114661","10883489.65313738","15426739.00507043","17348366.77267521","18524404.33082114"
"2022-02-08","44080.88604780179","43864.11621444688","831290491389.2766","837077702292.8624","397797.31566106","2978416.63934922","10881272.85606453","15425138.6037838","17345865.28792562","18522386.95833725"
"2022-02-07","43870.00033080891","42422.93735952302","803943552983.3031","831757893938.8804","323787.27391351","2979299.71182757","10873273.95177468","15420219.50211312","17341655.53498977","18519587.61127471"
"2022-02-06","42411.43792523726","41448.669219950854","785440095809.318","802711930524.7648","253018.18361722","2986021.47079561","10839657.72224589","15391374.37083874","17326068.30080834","18510937.73999849"
"2022-02-05","41413.9459340775","41579.54299578716","787887350704.6453","786570243049.2509","320788.551024","2982503.21431425","10817123.54688215","15371295.39561441","17315257.82092186","18504601.42403522"
"2022-02-04","41603.027992946394","37286.071048686325","706501358705.8158","778416466655.57","338915.46005935","2981959.16937791","10803697.06478456","15363146.04307571","17310204.0081307","18501544.30339799"
"2022-02-03","37331.44072753229","36926.65906840325","699657016260.8044","702169321610.3784","319151.96827835","2981661.91713377","10674512.77844237","15222388.25259775","17255440.01500268","18469326.42837756"
"2022-02-02","36920.350324988256","38721.12769798556","733619662273.2988","699950267339.7744","461999.78908683","2981202.78647018","10668292.10256956","15216471.13480698","17252893.71790692","18467560.11361379"
"2022-02-01","38721.010706257424","38514.757209443305","729672897979.6793","734882587285.7964","532823.0528519","2977535.06706283","10709602.98087579","15256914.91258635","17275353.82535929","18478878.15555877"
"2022-01-31","38490.065368439595","37911.74523405866","718215001029.8843","728682541998.969","427782.84066956","2898057.8328722","10651715.4910426","15237661.01656505","17270458.61712396","18475664.50413326"
"2022-01-30","37905.13870344644","38192.07692617226","723490157952.021","719570704158.3319","384382.32249072","2900778.9008218","10637759.96172892","15223937.87322993","17263837.95752322","18471357.69635603"
"2022-01-29","38182.04097037234","37760.40318886696","715278325425.2719","721521023451.4706","434229.49887493","2844728.93202804","10616655.85405309","15214192.10124963","17259223.59277996","18470213.05601943"
"2022-01-28","37739.458415110355","37103.2856447962","702794890407.0444","715434506562.4598","437151.78782098","2828073.49421133","10595169.63678351","15199071.54042612","17252151.50510017","18467194.47185925"
"2022-01-27","37181.24471827503","36816.3759094607","697329293394.231","701250560952.0532","380442.73804042","2827123.39310194","10577493.83999747","15183227.10843301","17241959.90715855","18461270.96638677"
"2022-01-26","36833.92008537178","36960.87314070393","700037532771.753","697505746691.7056","369966.7226536","2839421.6196321","10573580.19611995","15180665.76906976","17239643.82398374","18459555.50500105"
"2022-01-25","36981.47196006759","36669.751782527936","694488649027.8073","699876683066.1487","418773.71120066","2840946.80515562","10578783.60531355","15183004.06976681","17241199.74811868","18459936.38611881"
"2022-01-24","36688.135613949125","36268.39366064111","686853559274.7458","694295100608.7682","398181.61205667","2839126.11493026","10571404.36671715","15176300.83848046","17237857.00275084","18457880.52356031"
"2022-01-23","36276.72538118257","35064.36422545776","664020001601.233","686900017938.7032","344996.29811413","2841747.15766707","10557186.08568166","15165711.82591482","17231581.45325055","18454796.23837338"
"2022-01-22","35078.71446822955","36521.999460231214","691593802742.7429","662729719330.2249","510881.96704664","2835444.39047662","10523307.68229351","15138099.65251341","17215200.06032148","18445760.96085576"
"2022-01-21","36467.14401085583","40693.61023836338","770554344991.8525","691027075447.2771","517207.54225445","2824522.28774387","10557996.83594256","15164211.05443712","17231678.71757539","18454496.69909488"
"2022-01-20","40686.30786420817","41700.40442224266","789574722917.5856","771734062475.5161","405209.42506315","2817366.63508076","10705871.67311644","15318401.9218954","17290987.46449494","18487734.41158863"
"2022-01-19","41675.09028532346","42383.940269919185","802471035107.9812","791223617186.8657","410173.9847014","2815606.88491636","10730514.35378141","15338913.01943412","17301787.62657021","18493259.57173703"
"2022-01-18","42372.24700541985","42241.36950015459","799736290992.3484","803362185167.5492","363284.90736173","2841311.44576192","10741717.70601231","15347931.53034259","17307595.66953315","18495642.96969555"
"2022-01-17","42221.051687156454","43092.25575288896","815802117092.2112","799161712730.787","298446.80934415","2845371.54063008","10739216.25344198","15344212.18135863","17304981.38185815","18494023.32189505"
"2022-01-16","43094.373969658496","43109.99978004369","816088720746.1433","817247761097.5044","208503.59089331","2849029.69405535","10752053.95508287","15359412.40102925","17313146.81797886","18497623.26545331"
"2022-01-15","43095.616604307725","43086.525533199674","815601257784.1648","817916391880.5941","285237.33945016","2849090.78858134","10754856.60312953","15359763.43051676","17312969.48498076","18496993.44349335"
"2022-01-14","43085.56971573354","42551.9208617658","805439225664.8766","815902410549.5798","320636.36449684","2846307.0249285","10756906.7462938","15359678.90702096","17311827.78165798","18495904.21615204"
"2022-01-13","42573.11237548382","43909.78414244974","831092823113.4902","806853831547.6661","329382.86548729","2840171.39648315","10747964.03643869","15351899.07319372","17306931.57101597","18492780.72265704"
"2022-01-12","43920.93710308029","42749.304036138994","809089359176.9801","832058044393.2728","380326.17712005","2843594.52070721","10777493.45402128","15376281.7514818","17320486.00968369","18499165.18156152"
"2022-01-11","42742.67943384213","41841.99074146325","791877164734.3219","809443647923.8131","376673.48981919","2840612.24715375","10750388.1406065","15353139.16070263","17307534.36715978","18491870.33469266"
"2022-01-10","41831.121668248255","41863.76845589128","792251137326.1252","791399129617.2528","303683.46232082","2859632.36327286","10727797.16638746","15338163.11506039","17297785.59364544","18486372.18267619"
"2022-01-09","41868.39850441903","41700.20548713247","789120343767.8074","792678163975.4711","231393.71962278","2865586.88409237","10729297.04546115","15338086.25496889","17297946.61012626","18485956.67525475"
"2022-01-08","41686.819398481966","41553.555584511596","786307543936.8168","791000850844.3613","334989.3929511","2865661.68431077","10724948.62915948","15335575.91309008","17296704.26181862","18484894.64522071"
"2022-01-07","41555.91333306524","43113.81256522863","815793870335.9976","785531894863.5997","425392.7128022","2864877.9669603","10718055.59545894","15323659.31066239","17291831.64263444","18482001.59426411"
"2022-01-06","43086.867495127044","43451.76223345779","822149967635.7725","816379327436.9196","417384.57737808","2858724.92141464","10755304.61942366","15356143.62734658","17307578.73587096","18490143.80698712"
"2022-01-05","43443.74266337539","45842.63045072104","867343714193.4033","823643008455.5007","405658.02036828","2855495.68840041","10757385.28571904","15362618.18154392","17310629.79067028","18491298.70103785"
"2022-01-04","45828.00081420645","46427.60846841292","878369403071.7032","868537343384.6884","382708.37237256","2852998.93838438","10818993.3658227","15402256.51432429","17335474.53310126","18503105.018476"
"2022-01-03","46448.54887176065","47328.568051702554","895373351244.1455","878852778922.5398","277825.46635294","2841445.544917","10830605.95273943","15409147.34092457","17339901.39267084","18505250.41023498"
"2022-01-02","47300.260977473095","47737.91875111732","903071002777.1117","895821904623.96","150607.05810335","2843191.91893876","10851563.51312603","15423316.35758877","17348870.65647407","18508910.99601454"
"2022-01-01","47738.09021326221","46187.334426639194","873686222803.13","899699536194.4492","296377.42755939","2842585.37262572","10859439.6732042","15428188.67988193","17350446.9525364","18509062.42175838"
"2021-12-31","46209.1139456154","47138.75473569936","891641613346.9657","876856588254.3344","494488.83048058","2843615.40115972","10831878.00827685","15407005.92266036","17338316.36421762","18502735.01712349"
"2021-12-30","47127.70357741576","46423.67355454949","878080851989.5676","890949566257.0242","444909.67932949","2838652.95913645","10847635.33290812","15418554.29112932","17343932.57010854","18504045.95582074"
"2021-12-29","46471.4215805147","47574.90992834433","899812483396.3638","878957961885.9198","352859.891766","2839831.60689602","10831591.20318947","15408028.69767158","17338356.8274823","18501059.25781182"
"2021-12-28","47549.767421230325","50694.84237558427","958775686363.7617","901663524613.2402","333415.84173936","2837132.30561009","10866832.92949979","15439677.7568856","17352497.14917405","18506332.43496379"
"2021-12-27","50713.32173892958","50816.9892509577","961041347120.1328","960694114316.4371","280507.88801989","2833808.32036393","11046315.69289006","15552886.72035886","17461578.22948269","18529803.3608415"
"2021-12-26","50801.801040581006","50418.78855441122","953468752395.488","960683606726.7411","306095.1100926","2829512.65986519","11049410.96329259","15553725.80273442","17461024.72944653","18528825.34884789"
"2021-12-25","50433.005302307545","50798.27286974461","960599149837.3358","956710327599.5708","370270.59000504","2829277.96070752","11042802.12548269","15551741.79095661","17458639.39385347","18527397.7907934"
"2021-12-24","50841.174469837315","50813.72279237376","960842680300.2849","960320724015.7854","411578.18394663","2794106.39652216","11033366.33673675","15543769.51392205","17455106.40877388","18525498.10979939"
"2021-12-23","50840.98385030687","48610.27791956799","919131301429.8821","958932834186.8994","403632.29459757","2776851.79841955","11020605.91583513","15537681.19155577","17450977.52577857","18523628.44679692"
"2021-12-22","48607.97360153215","48916.8931237427","924882998092.9149","920673856889.8291","435200.12824585","2769122.88684184","10856375.68984933","15437496.06155695","17353377.12082736","18504236.75523303"
"2021-12-21","48913.54969317812","46899.77889783326","886700117281.6326","928001919405.3175","391952.64716195","2776403.5220873","10860344.57791984","15443552.33821025","17358846.07969303","18505218.54171229"
"2021-12-20","46919.455753861504","46698.682991550566","882853779027.2357","887733510019.3333","310670.88681489","2782559.71356549","10821964.28613135","15403535.82107377","17332926.58962401","18493432.06134161"
"2021-12-19","46696.18828923895","46853.944891126484","885747730519.4418","886210279075.9625","209567.9115027","2788730.9789905","10824339.60553228","15404271.94530329","17332316.84136488","18492243.54392264"
"2021-12-18","46858.707248173996","46148.49498797763","872374997279.4834","886704391681.2983","357852.98257989","2791487.82207227","10828916.77274254","15407340.63023742","17333275.51924914","18492156.65721179"
"2021-12-17","46158.83776968673","47653.29628922304","900776535605.8519","875884494655.8488","445384.35344819","2768796.99108605","10807666.04488363","15392361.10736184","17324760.78268873","18488041.58380056"
"2021-12-16","47644.42976206312","48882.468957328085","923974863992.4088","900962599446.6981","427461.36051023","2744202.37318322","10827049.31517589","15410255.47470308","17335394.33621288","18492698.29703952"
"2021-12-15","48888.311283824754","48390.75022687028","914625972690.2896","922989712159.961","392736.34480542","2759321.40934761","10851126.19872069","15429477.24274489","17349632.28185255","18498280.53865966"
"2021-12-14","48371.07189171241","46751.316366636056","883607172534.7747","912779083729.6282","427163.28176981","2762900.18637816","10836568.60992446","15418915.59359228","17343422.31718029","18494870.50257193"
"2021-12-13","46734.82802414623","50100.81967671576","946870070610.4164","884245329814.8835","341256.78423986","2767676.68434054","10805041.02882328","15389346.73307778","17327691.40186063","18486737.48497349"
"2021-12-12","50095.84188761455","49361.29463474881","932850082860.8726","947539855067.0088","221542.28754535","2777108.81116546","11001265.16945657","15526455.98228933","17439011.74761997","18511605.39898757"
"2021-12-11","49413.99169724149","47167.986090115475","891354328562.75","932097595289.7968","321356.09264874","2780021.81239058","10863221.36010881","15444783.95334446","17359619.01006439","18498870.65903892"
"2021-12-10","47177.6365366698","47663.86696784702","900679070561.247","896438217378.843","474947.15412085","2783278.52436686","10833040.39226338","15409654.7980883","17336198.18004953","18488883.1110939"
"2021-12-09","47580.70580969434","50518.58446629093","954572952929.6954","905851378783.0409","490012.71739093","2779729.30840108","10847756.76940144","15429937.83852237","17343776.66885187","18491676.4744267"
"2021-12-08","50514.81642085562","50639.81465174732","956810179951.341","954228172561.4714","423254.12493531","2755625.16407496","10999641.82653472","15528010.13726308","17440270.95692076","18510031.89560796"
"2021-12-07","50631.72168899536","50597.09879782962","955954363447.0396","955569896395.9673","446371.17793316","2742217.43372249","10996277.29474333","15526818.26710135","17440046.46709877","18509638.71413445"
"2021-12-06","50513.5013442801","49427.99752664799","933812857908.4766","954783478279.0153","406418.55570969","2759614.48759514","10996960.27634206","15526296.55629635","17440141.7281386","18509044.74878208"
"2021-12-05","49466.5094623895","49238.43316725322","930180129745.157","931901019326.8503","406374.82206197","2750731.02669458","10849550.57946903","15439398.91353077","17352998.62330356","18493013.18327937"
"2021-12-04","49237.93061134608","53575.8562454677","1012067640391.9832","928688246483.0732","450664.18319689","2762813.71665435","10852015.32559176","15437723.28020532","17351280.27458865","18491718.87428614"
"2021-12-03","53650.623544597256","56535.51202452782","1067919074060.5146","1013871254042.7567","467346.64914861","2777020.7964729","11071555.57735955","15582351.82201716","17472707.14746166","18519774.08258399"
"2021-12-02","56520.89965437467","57232.03275619421","1081019352694.854","1068806660306.1698","506704.67626386","2782961.43460787","11128177.3468808","15626514.70629438","17495789.28183433","18529507.21306854"
"2021-12-01","57219.384525995934","57023.079153748826","1077022666216.402","1080041656303.1399","458807.58358733","2756436.39965314","11122235.66229591","15623258.11763332","17495392.49698976","18529160.1954843"
"2021-11-30","56980.61206570054","57828.51675767581","1092188401734.2767","1078413765008.8096","445688.87530979","2736511.20123155","11114116.61890022","15618655.46941057","17490938.32812447","18527164.19823381"
"2021-11-29","57835.29033338085","57263.99791817778","1081473892267.2135","1093922763691.2257","352076.19019973","2743637.38005588","11130364.75743969","15630503.26522036","17499468.58960684","18530119.70599916"
"2021-11-28","57324.80152701594","54788.86498075211","1034681195286.5708","1081177168314.813","222014.95693795","2751944.29830583","11125891.95093238","15625947.46789684","17494654.37362483","18527321.40388588"
"2021-11-27","54773.00678642563","53658.72093240309","1013292949507.8489","1031787373971.6843","423858.01266467","2755333.65842772","11080441.81481569","15587363.64442357","17472803.92383316","18517372.20275206"
"2021-11-26","53771.63946029656","58963.57361205919","1113419479141.8958","1015965489485.0631","540851.51265884","2758522.24501907","11069038.15248111","15579727.78188095","17467416.1362412","18514314.81678474"
"2021-11-25","58993.3076256517","57183.52891933151","1079759407289.9393","1114264869559.638","474444.47235402","2766283.07868607","11167102.41207562","15657016.36304181","17510634.73155584","18532747.3634934"
"2021-11-24","57167.940399318286","57564.14991775238","1086892085641.9493","1078967043352.8657","406671.2725267","2762554.14415472","11143122.733271","15632818.0123817","17496217.67541196","18525751.78594826"
"2021-11-23","57566.31613345491","56292.98087223049","1062842440007.1913","1088359834858.612","454173.51769153","2769468.38090769","11156269.19153453","15640302.63581811","17501509.5857174","18527086.80642678"
"2021-11-22","56287.30190661673","58750.75539209568","1109195167807.264","1064547451127.3552","387505.18662526","2773400.98202352","11141767.82628791","15628487.59528575","17492768.67191706","18522830.4449519"
"2021-11-21","58687.185677168825","59750.20586228581","1128015173943.2144","1114510856672.6382","244988.41666568","2778468.33986867","11184927.22025312","15665088.67517588","17513663.16518371","18531519.57971183"
"2021-11-20","59763.42238615593","58126.15320115263","1097301858183.7076","1127995381461.3696","335132.21847654","2778124.63938726","11192953.98159111","15674295.88366549","17518123.95369029","18533451.49177596"
"2021-11-19","58113.417541449664","56959.75877234758","1075233638327.5132","1095180607639.1605","450807.1185903","2778128.81077351","11166646.10188526","15649044.55140367","17504373.32022224","18526188.3032635"
"2021-11-18","56922.44043653159","60377.77043715735","1139703594859.1147","1072102568248.2739","449576.62732436","2771913.22884099","11149544.18397484","15634307.00843721","17494709.53275932","18521828.35736053"
"2021-11-17","60374.03497360173","60122.20018538754","1134822280515.6384","1135477990765.8386","418810.93101575","2797384.98704215","11197684.02696439","15678773.22382213","17519407.65572715","18532946.46211761"
"2021-11-16","60101.086545380604","63566.45649550812","1199773132630.647","1138596574917.1836","433409.92313285","2802188.21012759","11205395.55380612","15681107.40123532","17520215.64422205","18532747.02976118"
"2021-11-15","63613.27713454951","65486.26599010645","1235945611141.9714","1203297567403.2034","337651.70610913","2790569.58979052","11254889.93100756","15723345.34785387","17542920.59142091","18542248.60051679"
"2021-11-14","65529.21554642032","64403.492482192014","1215448857941.8755","1227371081397.8098","179336.67474111","2791041.08094371","11264106.93906224","15734657.0066796","17550443.94000849","18544733.955061"
"2021-11-13","64408.395925960045","64210.80660651662","1211750576858.9019","1215334035223.431","493495.24841689","2789220.9783903","11255809.11147489","15728382.55312576","17545782.69783365","18542264.84830375"
"2021-11-12","64148.801061873775","64871.913631239564","1224170311571.8286","1209255835198.825","582721.5228184","2789199.85715694","11252644.25455649","15724922.12684856","17543501.33990277","18540712.38734138"
"2021-11-11","64815.87967883819","64996.84535607618","1226462003250.8916","1225879749587.1582","367773.94049085","2796144.01127852","11263441.00833582","15733845.7958765","17548790.10768888","18542620.08217287"
"2021-11-10","64916.88837726965","66942.30498534803","1263110052711.8223","1221912387623.9292","383659.20277377","2789934.01657755","11259511.58019944","15732554.96665831","17546373.73935103","18541141.01077884"
"2021-11-09","66952.03855670716","67562.34940513135","1274746950619.3896","1265995157805.92","490645.02229064","2792294.67516837","11321168.25914496","15783683.25609667","17573583.35372352","18549293.22455185"
"2021-11-08","67553.510527717","63335.587420062206","1194941000777.403","1274349562679.175","364115.63379015","2782406.9350543","11322973.84279441","15784166.57030635","17573696.12530985","18549042.10743692"
"2021-11-07","63319.18439686647","61499.70875575299","1160245387424.4802","1189431376523.6956","185811.08486332","2779089.35269205","11238188.13294836","15708812.09087027","17531750.16562284","18533542.4720015"
"2021-11-06","61528.835301861756","61038.386277607286","1151481893559.0945","1159397601037.2688","354994.06470021","2775513.32667065","11211714.50267265","15681432.61662136","17519154.14596487","18527494.10073438"
"2021-11-05","61016.50554379181","61443.05835868411","1159516894458.671","1150864132606.2607","374616.39449982","2780661.9761621","11210830.67546783","15676940.17628546","17516019.37172863","18525637.95324495"
"2021-11-04","61456.704150052756","62936.75095505137","1187643999692.7659","1158125134065.4758","410763.02668711","2778008.86100111","11218680.84785662","15678383.26594532","17516558.21856217","18525602.38776833"
"2021-11-03","62927.542965413624","63258.522393649204","1193659427280.0273","1187535932342.479","495551.76355374","2775087.82636611","11243973.69194728","15704242.03335865","17527956.87484567","18529741.08445514"
"2021-11-02","63269.55170974233","60961.61779186686","1150256542515.1042","1188769633683.1074","464121.97675749","2765073.3862264","11243036.80007423","15707055.83925286","17528224.45064555","18529186.12401457"
"2021-11-01","60954.44422250737","61355.95441768421","1157636506667.2751","1152255716550.1553","305777.78829671","2769877.75686541","11213638.42521874","15676660.2793717","17513667.34455456","18522365.28476145"
"2021-10-31","61349.79664491741","61890.73830804285","1167669311752.9858","1158628121727.8423","239076.99136174","2765143.75586121","11222233.06624273","15682050.49372637","17515603.73863877","18522535.07221644"
"2021-10-30","61889.92586166655","62285.50669350917","1175063146862.9702","1164420084616.5515","368605.38345908","2762497.03429195","11225993.58996492","15683151.09131869","17516719.27018245","18522463.323088"
"2021-10-29","62292.15271971656","60616.182184770034","1143511355958.6206","1173560980221.0317","426750.81780773","2760997.7232356","11234023.10661951","15687863.14018364","17519362.46705199","18523173.55828185"
"2021-10-28","60608.59294762445","58476.418968678845","1103082680127.4226","1142074087989.8005","370589.03757889","2760466.52241142","11205531.86954526","15669780.07999703","17508236.30435125","18517595.51408902"
"2021-10-27","58475.89923831332","60342.47767325313","1138225781542.6987","1104280514495.5579","413406.75180526","2752967.87601781","11180208.5643031","15643959.21336635","17493026.28911511","18509619.97043497"
"2021-10-26","60337.9407105646","63074.48528271551","1189697095274.991","1138740201958.921","437036.8500809","2750150.22454852","11208398.66181883","15669802.4480024","17505969.64062467","18515472.11986052"
"2021-10-25","63085.86122774842","60889.29477707668","1148423425871.2046","1188415315425.7778","464062.25758719","2747466.54925045","11249765.65692958","15699052.55923171","17523035.60129075","18522782.98897852"
"2021-10-24","60873.552431355056","61332.072297814295","1156704816777.9727","1147503503631.4478","257199.13950844","2761904.37092202","11205356.88916322","15658101.21632294","17506583.77696937","18514990.18358112"
"2021-10-23","61297.1379295953","60689.590479905186","1144529763830.2827","1154696513456.678","348367.33763032","2760500.76478829","11200785.57572032","15654097.57994936","17508289.82600469","18515344.70029525"
"2021-10-22","60679.01229752287","62193.7754417282","1172840445639.2666","1145232055939.3223","475158.76762517","2758694.38648708","11195515.67057928","15650840.45599529","17504257.25444971","18513089.70205769"
"2021-10-21","62229.46848147923","65900.09588417868","1242668575681.1123","1175764509578.1987","491702.01188689","2767756.98270423","11217506.8929987","15664320.16429804","17513877.25572162","18516585.10749541"
"2021-10-20","66038.33040206794","64273.65274780132","1211939516609.446","1245221514980.2717","436556.7629269","2778835.719966","11260955.29015501","15706886.23328407","17536704.87474704","18525717.26335275"
"2021-10-19","64293.39210732613","62020.712829278644","1169400478201.5588","1211781363655.901","401216.08147962","2778523.12404673","11238058.56115249","15688962.56624626","17524953.63298338","18520404.02818783"
"2021-10-18","62017.586580697105","61528.62158910993","1160062490528.9202","1168109108621.0642","351465.47485879","2774340.95108117","11205984.21275124","15655060.51793751","17507403.84122454","18512490.5708478"
"2021-10-17","61524.828234542525","60890.2476957662","1147970238725.886","1158348928964.852","252002.77524736","2774094.66632212","11190124.27998614","15644079.16238987","17500534.85823571","18510222.51676192"
"2021-10-16","60876.517474630455","61627.82240227991","1161814182973.8064","1148296342322.6633","372902.8484207","2778662.09818348","11181191.46371594","15638440.1564943","17496710.76344426","18507736.18198403"
"2021-10-15","61679.701554760875","57318.67394353445","1080530015250.5829","1157932253824.4277","435545.96994304","2772945.9255795","11189353.69735593","15641920.31869459","17498537.46890338","18508154.33472761"
"2021-10-14","57355.09980830324","57391.01291242284","1081843116863.3209","1081333675898.481","401078.03566024","2763844.47887769","11129422.94982496","15592536.07535539","17469598.24948019","18494182.1414004"
"2021-10-13","57371.07835167782","56030.30157006574","1056145195748.7175","1080622323470.5659","358407.05377766","2773261.32852373","11129072.2770076","15591680.58773804","17467843.89756023","18493066.50657898"
"2021-10-12","56003.87675319907","57485.67996344806","1083517682031.86","1058842478838.182","345115.14972111","2779205.01403232","11109572.37566826","15577912.99272793","17457945.78901201","18488325.30057197"
"2021-10-11","57498.92317727315","54711.15400745007","1031176263108.5627","1079388786986.324","277019.40880893","2779615.64406285","11124102.67193309","15591027.98171452","17466576.24672685","18491346.28296977"
"2021-10-10","54685.66784257121","54968.216604926594","1035971126453.0083","1030579975221.365","210553.07640326","2778031.17279108","11077188.09535168","15549478.39758034","17442535.66510237","18480742.41502405"
"2021-10-09","54969.25391775828","53963.009964548335","1016972641665.344","1036359022483.6368","307845.37034312","2777116.96557696","11079216.63663648","15552162.44581107","17443794.29508999","18480743.82826405"
"2021-10-08","53964.72554080152","53870.13372932518","1015171815782.8167","1016011255921.6256","435861.53456701","2776382.89814153","11062139.38150865","15539399.38889169","17434091.5896893","18475786.97055832"
"2021-10-07","53791.56011707855","55318.576150252455","1042425930445.377","1013552627931.8853","514646.83446585","2767669.04760562","11062002.21058037","15537407.81299302","17432651.28441228","18474690.11512041"
"2021-10-06","55333.011327334956","51504.86290110748","970514741747.1166","1043919575657.0316","450360.19133192","2777625.5074252","11083002.31191406","15552539.43713046","17442420.56604583","18478660.21455182"
"2021-10-05","51496.0737935795","49233.161039240535","927668372713.7096","971135174368.5519","416595.68199367","2782918.88760453","11026433.10935542","15501396.26023042","17409712.17640997","18464438.71101522"
"2021-10-04","49245.049341553145","48212.060639851","908379024041.6405","928335986047.2693","343475.23153943","2785361.40324407","10845529.68939525","15389713.79552568","17308166.21219448","18443625.88447578"
"2021-10-03","48228.374332415784","48101.933191707765","906257176366.1732","907836753956.0886","274421.47646514","2783191.2625391","10827754.88593772","15375068.50845398","17295038.22169649","18437796.10101475"
"2021-10-02","47660.801395880844","48145.56384925969","907034055654.6046","900066645699.4569","331732.2792951","2784979.73311902","10822508.32913117","15369475.27191933","17290755.74542011","18435232.18113552"
"2021-10-01","48167.68563488634","43788.11104035416","824890759728.3622","905390548127.17","414751.01017862","2783247.70744861","10827576.31752532","15373012.04148","17292177.14782696","18435107.0890967"
"2021-09-30","43825.75735773819","41560.89723050923","782897611048.2972","824440444029.2032","440720.17307818","2785603.71235266","10733487.20847382","15295688.81849859","17246275.2796649","18412923.95405076"
"2021-09-29","41524.60631143541","41646.97960103797","784474664317.7946","780565646921.4586","359639.90402927","2793325.89162336","10673149.58843071","15243995.49894748","17218226.52265778","18398113.0558889"
"2021-09-28","41039.934214287874","43063.458566007204","811120885231.585","776198293483.3026","346214.18553228","2789653.5811447","10672336.47593609","15239544.69734101","17216068.30660042","18396341.47121323"
"2021-09-27","42169.21466737234","43171.270638226255","813110563039.2368","800127083577.485","349872.19801742","2790254.46580269","10703214.89691021","15267985.3501007","17229799.7157634","18402811.5488801"
"2021-09-26","43189.15920010166","42687.59351558346","803959376873.3906","812031799027.2391","276418.30754489","2793694.63703214","10724467.01693567","15281644.75730349","17236083.48651647","18405118.40653188"
"2021-09-25","42703.66528136097","42846.536754091256","806915886111.3164","804538656841.3231","283305.3277561","2853940.78720705","10718100.92272803","15275080.66722196","17232538.87686725","18402599.66110421"
"2021-09-24","42847.89800231547","44887.896373594755","845319795529.6283","805781097472.616","335567.75234932","2854054.64329504","10720744.66000707","15276588.11217497","17233204.66961146","18402492.8507426"
"2021-09-23","44896.434687317844","43567.97224967588","820422949350.0641","844481693316.983","310805.77199598","2858921.85586471","10767241.80909643","15311973.33515799","17254121.37243938","18412048.13858364"
"2021-09-22","43573.11521182879","40721.528814727935","766779938864.0013","820271543076.0717","287850.26153342","2858194.83741656","10739420.64408673","15294422.4325579","17240424.42579171","18405111.1548441"
"2021-09-21","40713.372437437945","42842.03676720981","806672886180.7128","762806301935.1322","342454.67501099","2858032.2107158","10665415.16735838","15230033.56639925","17206787.21924716","18387527.16407186"
"2021-09-20","43005.41397261596","47246.92423742848","889576207958.3322","806611150255.1008","300638.10296769","2857905.12151569","10718168.12572011","15277372.01576862","17231410.59024353","18399762.86711552"
"2021-09-19","47250.21110037927","47975.572892413635","903246198144.6581","888680899050.9407","176061.74138093","2859291.81261886","10820490.55912655","15352424.83896796","17276094.83145439","18420662.94614187"
"2021-09-18","48302.461196218086","47282.77494651382","890155462050.5521","907181161197.6665","237957.93720987","2857562.842585","10841212.1641614","15376440.61642257","17287771.40315917","18425219.36014804"
"2021-09-17","47300.90215676043","47772.7600663211","899333744079.7236","888499868900.2491","306810.82254352","2856547.09487318","10822181.02359953","15352128.99677807","17275071.61934813","18419098.94644659"
"2021-09-16","47757.27115947085","48172.47628357706","906814236888.2235","899437280895.7874","362880.72312434","2858484.61776488","10834612.83832557","15368406.90036434","17281844.8809675","18421529.21793221"
"2021-09-15","48148.33116063502","47098.42097542261","886555837814.2657","906356284523.2517","341188.40976678","2855948.71586251","10840239.60129908","15373640.68554498","17284255.84727465","18421914.85610059"
