"Date","Price (Close)","Price (Open)","Real Volume","Volatility","Active Addresses Count","Transaction Volume","Adjusted Transaction Volume","Transactions Count","Transactions per Second Count","Twitter Followers"
"2019-11-21","160.82559766016863","174.44573813310302","464904267.50879","0.6501302644716972","306522","424718307.38169944","314980168.1209682","762896","8.82981481",""
"2019-09-07","178.0807536866593","169.1873894808024","300658996.3789257","0.6675775725152892","284448","373040969.58021665","314118189.0807977","677445","7.84079861",""
"2019-07-23","212.32631658926203","217.05822557742465","462109294.2132798","1.095161888267629","295644","398272490.6792416","313588691.4249729","606795","7.02309028",""
"2020-04-02","141.41461492793374","136.15146204642943","579673680.1798575","2.0531590932143673","340841","386959695.38395494","313185755.57666725","720554","8.33974537",""
"2019-08-22","190.50640751352176","187.15498933708574","350692199.0310802","0.6475695539043376","305383","391157995.66611415","312353507.24484897","737144","8.53175926",""
"2017-04-29","70.75713623573915","72.81745761850797","95231383.48215185","1.0615661004887456","40604","1026869794.9423181","311554747.1779066","91335","1.05711805555556",""
"2020-05-27","208.3341457748828","200.8528647294167","372886743.7621479","0.7421141966678783","375085","386312216.2575725","311548958.62465256","896217","10.37288194",""
"2018-09-01","295.4004675917838","281.5040240146312","371999199.16885066","0.8670294572722831","322434","362857613.9174548","311455417.3452437","656254","7.59553240740741",""
"2019-08-29","168.8884777053343","172.73212954199755","333787263.39433694","0.6689773080703868","308537","398740158.6650414","311045680.178336","724189","8.38181713",""
"2019-02-20","147.86157537685767","143.40494451267463","541525279.0238267","0.7802986364075043","218723","371802818.9754389","310301724.9844084","530268","6.13736111111111",""
"2019-03-11","132.45063869829087","136.751541436973","463105791.42114383","0.6681252842375904","262743","360103400.8364002","310098075.4390005","536412","6.20847222222222",""
"2018-11-22","124.14298165553657","135.53327112075283","380445711.7157586","0.9258032839771208","304552","359717989.51300347","310002601.3881312","568895","6.58443287037037",""
"2020-05-09","210.0883793725572","211.39815138877526","491579819.7501433","0.8471026443150464","412090","377046878.7033994","309126037.3836955","894382","10.35164352",""
"2019-07-24","216.46056389950056","212.00032740319608","538996586.6358413","1.100808063205635","268921","378247384.77518964","308786414.73365027","907213","10.50015046",""
"2019-01-09","150.03200647855493","149.52244809439696","327438008.7438818","1.3252592663526908","279728","372103436.8487938","308734303.7217151","558847","6.46813657407407",""
"2020-05-01","212.11527384804683","206.6791264499841","690339517.6711884","1.0595082131350968","404034","380078181.49734455","307831871.55065805","827138","9.57335648",""
"2018-09-23","244.29956659247787","240.79101880644927","422719767.1982866","1.1940198793096053","228519","374666049.1615046","307682799.7224123","468627","5.42392361111111",""
"2019-03-08","133.2724324423344","137.63181801440672","576123155.2189248","0.8134247035736155","272589","355786958.5115829","307112590.12646","562361","6.50880787037037",""
"2019-08-23","194.16891484577957","190.50766481057096","284458894.4510734","0.6487545652827037","312715","385320391.3346965","306906861.89567965","733282","8.48706019",""
"2019-09-11","178.42856297840072","179.9286559394621","377414393.031747","0.6247965245006202","295327","361955829.439546","306622361.4620273","705292","8.16310185",""
"2019-07-06","288.0543700215564","288.0622225330261","573002655.587044","0.879315327167608","318241","361750657.1209362","304882696.92166317","754040","8.72731481",""
"2020-04-08","173.33388341221848","164.63897050375428","665649835.6192344","2.0930712517757235","419382","385273698.3707256","304607457.7083872","830223","9.6090625",""
"2019-05-02","160.02733797393182","159.57698771837636","376762515.23147935","0.826137463807376","266188","361021257.84186757","304480213.7589056","626308","7.24893518518518",""
"2018-11-01","198.43302750780876","197.4013288752271","173982602.38772893","0.6682647442234867","317485","349792248.9363267","304234143.35649997","589096","6.81824074074074",""
"2018-12-17","94.53237257460536","85.0176474749531","422343584.11399305","1.1921670350368496","303060","364610954.8459573","303471341.72562075","570051","6.5978125",""
"2020-05-25","204.1129045056007","200.23638243880234","352418273.29948354","0.7331499339403993","384146","369333813.88971215","303103567.63068545","875607","10.13434028",""
"2019-01-16","122.42791537874285","120.46471675749385","389705176.11681896","1.5073583382872007","259885","350367022.30705774","302523705.1663901","507687","5.87600694444444",""
"2020-04-03","141.45636517968984","141.61068171673045","372781145.03501815","2.0513526356430205","327371","364501554.5658307","302356722.7668418","722688","8.36444444",""
"2019-04-20","173.55095901709478","173.54535315112113","383588319.818506","0.7751047355805416","369030","363466226.0718888","301908981.11557096","686824","7.94935185185185",""
"2019-08-19","202.35960111926184","194.54769363872566","328690838.40499276","0.6431526402809702","295257","385736645.5888523","301767068.34385794","724461","8.38496528",""
"2018-10-30","196.09622331982274","195.61260959903714","178201167.56786487","0.6678723943620223","359738","353025784.1410522","301649204.6121398","608397","7.04163194444444",""
"2019-01-28","105.8254163760507","112.41383957428972","411538051.3709388","0.9754878958183854","275560","377624102.44601774","301625823.2911499","568564","6.58060185185185",""
"2019-10-30","183.34025732065876","190.92538564830414","417017217.8269307","0.7581787685534909","278695","363231150.8203494","301246110.4238908","717618","8.30576389",""
"2018-08-18","294.74322424917165","317.21098130643975","497120891.7375638","0.7991674413371962","305324","360000643.6333077","301151201.0784997","627522","7.26298611111111",""
"2018-10-22","202.14859172651254","204.8452457156473","217004287.92971733","0.7750579941208121","333040","353329737.1823771","300801018.1050049","577314","6.681875",""
"2019-03-06","137.57392378905854","136.9871098328253","611886537.3289491","0.8036453381234853","266235","352508460.06835145","300710270.6731279","578932","6.70060185185185",""
"2019-02-28","135.2412585488586","135.7489586587067","654296361.7594767","0.7613837968889572","233394","351737205.75406504","300543145.3661426","541458","6.266875",""
"2018-08-12","318.03887969348585","318.44036182646244","279003453.3913649","0.6736681714212852","332668","354712953.3367568","300170269.6250838","641927","7.42971064814815",""
"2019-08-28","172.97233265648595","187.15427090747846","423948360.7408119","0.6665960976243873","303065","381028436.26019317","299638573.3885787","722262","8.35951389",""
"2018-10-09","226.57645379457864","228.37850286189408","256771158.35137635","0.9653386480827727","278759","352964009.5827114","299330307.9470408","537028","6.21560185185185",""
"2019-03-04","125.63975013848315","130.84964424498583","541567454.2343308","0.784733111003673","272293","356991505.75401527","299064427.81761837","620211","7.17836805555556",""
"2019-10-31","182.38127815434288","183.33400005766856","323552104.8456516","0.721814723097286","288701","350898164.90800554","298994416.3599646","744118","8.61247685",""
"2020-01-16","162.6410470443246","166.26326532977984","371794709.0125778","0.837001989534159","305974","413432562.67709464","298847176.8992194","693649","8.02834491",""
"2019-03-28","137.81841194143846","139.63113539475873","298886557.20404536","0.452868730426245","277318","350313163.8991135","298748534.96317315","634367","7.34221064814815",""
"2019-08-30","168.4750437149624","168.93442461673826","222351405.5998425","0.6689810862651195","288572","383061680.3201418","298503139.9563075","713194","8.25456019",""
"2018-09-29","231.01414774724412","221.62102681470938","726281163.8373655","1.2426099338085084","222349","352953491.30033004","298131518.97538394","434315","5.02679398148148",""
"2019-08-12","211.0638149037007","216.68291546932602","243344414.3871169","0.9189922471629545","349597","356125850.1099053","296369112.4593915","712949","8.25172454",""
"2019-01-13","115.71044767208446","125.5228263148284","313200298.0656666","1.4529115480154162","260303","335119968.52560383","295604395.5501083","481347","5.57114583333333",""
"2018-11-04","210.85816204454412","199.18864763971754","379335869.66138095","0.6975190109324758","299497","351578524.03412324","295535862.2176474","510848","5.91259259259259",""
"2019-07-20","228.52829626812326","221.20284530667644","505289519.8237388","1.1540564098020314","293720","351519963.4843594","295007705.3363914","584085","6.76024306",""
"2019-02-22","147.43032537796256","146.15234328561917","381855125.9907156","0.7853814986494568","217612","351509198.6740234","294929833.4053813","530839","6.14396990740741",""
"2019-06-08","244.3754029023084","249.4593165192192","471441601.97375953","1.023827087012293","276543","346288792.6978942","294669455.1103239","992653","11.48903935",""
"2018-12-27","115.4065065901556","131.0003841007757","593663603.3983908","1.278384293887116","297630","372589959.99897975","294482172.74233186","548411","6.34734953703704",""
"2018-11-27","109.08659018297192","107.61308607677508","467895217.1173501","0.9853723276281325","325795","363765165.8951672","294426612.2879615","565825","6.54890046296296",""
"2020-01-18","174.01144992227321","169.81692622783615","581232107.7786547","0.7402576375372648","290720","344407876.3294497","294336097.46769327","628211","7.27096065",""
"2019-11-12","186.7942651316394","184.62234794955282","224069614.71967873","0.6145093039587292","285556","339181353.43584675","293437873.78281665","708660","8.20208333",""
"2019-03-05","136.9652445718706","125.64425318585161","665501834.5198481","0.8180721707935602","270746","349957149.2901784","292976386.8953935","598085","6.92228009259259",""
"2018-11-18","176.74816961341273","173.36963462171133","256158044.6307899","0.5468043331665879","311575","371730467.1375528","291785814.45970875","484801","5.61112268518518",""
"2019-11-19","175.69765999303533","177.88056170617378","236422646.71552113","0.5974167603418701","283555","396708965.05106753","291403765.5542588","735532","8.51310185",""
"2019-03-12","133.3700756585083","132.48475579047388","400254427.36652595","0.6669102049489318","298223","343572998.2741344","291140370.50748616","564306","6.53131944444444",""
"2020-02-04","188.29338458269854","189.62432381317035","252745300.4884513","0.7176737430051034","234304","356558870.78863907","290898296.12799823","524476","6.07032407",""
"2019-03-07","136.80719764856593","137.480800235921","461889515.8744051","0.8043003753708179","279134","343854070.8196019","290445370.685076","572685","6.62829861111111",""
"2019-03-27","139.28828131724973","133.82554055131828","435696766.28802454","0.46659336945032115","262880","349486776.9447144","290031850.8292659","625948","7.24476851851852",""
"2018-09-30","232.37034192122366","230.82172738479932","510700256.29872644","1.242675899937376","242254","333442658.0607475","288904258.96376854","479351","5.54804398148148",""
"2020-02-09","228.71596574987893","223.15813600003506","458589819.2343492","0.7297562008618015","305845","383277886.51681465","288609055.1424413","628631","7.27582176",""
"2019-08-21","187.168379317126","196.22582897267023","493513066.9881284","0.6527034857918671","316421","365108728.0277739","288546659.379278","731500","8.46643519",""
"2017-05-18","96.33059667808999","86.83772290678215","123298540.14492874","1.2141947309008283","68814","961498003.4938961","288527369.0349852","137409","1.59038194444444",""
"2020-04-17","170.88422329619195","172.5716709289803","510214478.05149657","1.182242136518619","384794","348129334.14639133","288046036.50924385","785639","9.09304398",""
"2020-04-26","197.63000617652878","194.32167198294974","592895455.8297256","1.0657164529434047","397842","364619807.3722277","287796771.504476","801949","9.28181713",""
"2019-05-04","162.9277033216137","166.4520245108415","465385595.1426461","0.6145695248120393","256938","345461386.35641384","287610637.210495","623395","7.21521990740741",""
"2020-03-07","237.3349823146148","245.51201895982393","798038750.6898191","0.9482032929375245","290494","349275677.92976695","287297290.2236915","630992","7.30314815",""
"2019-12-02","148.95985445905893","151.37872083746151","164267530.48822165","0.5434411330090344","283061","405210460.9133715","285555257.3176132","681210","7.884375",""
"2018-09-15","221.56857045248103","209.39749949297368","460413101.9455871","1.1766615182948303","244687","348187145.7215816","285483839.80027026","479695","5.55202546296296",""
"2019-03-23","136.87434379817225","136.54064859649495","267564389.2446649","0.519465405522992","241066","367731617.3412041","284781879.60671115","561778","6.50206018518519",""
"2019-04-06","165.7802152886365","165.94477913333665","641334640.1008391","0.6892114005653173","281955","334357662.8449522","284221765.7670421","559039","6.4703587962963",""
"2018-12-25","129.7296510275153","139.88302218092255","901931324.5413122","1.2337702088710591","252176","336911814.61870205","283535170.7010083","535001","6.1921412037037",""
"2020-05-17","206.98158143941419","200.39558701628906","498261212.9612268","0.8153402878128576","375674","348546993.6947973","283490409.80070484","808464","9.35722222",""
"2020-07-11","239.17335370784798","241.19736177184268","243432085.02081987","0.45503990936462385","569659","381350459.69001824","283140758.11780435","982930","11.37650463",""
"2019-01-15","120.33988168555658","128.81495560100663","454839886.6629517","1.5073633367124795","277216","333776775.98799676","280811931.6601808","539896","6.2487962962963",""
"2020-01-08","140.624221808624","143.2528814892114","380895874.8447537","0.6763088058506447","283219","355559641.43260586","280768316.94971156","653831","7.56748843",""
"2019-09-02","178.6008285143718","171.09828826348357","274129227.9722303","0.668767789301189","319698","353670496.1991258","280669519.3969105","757539","8.7678125",""
"2019-09-04","174.87833081547595","178.83089975172825","274052414.25437874","0.6643831450377126","296005","365923193.9754298","280551191.2374239","714432","8.26888889",""
"2019-05-05","162.61203922625245","164.22131131402173","331788778.6347732","0.6102456202152332","261416","325857880.1230542","279784668.7897301","637464","7.37805555555556",""
"2019-03-31","141.38092770009555","142.82868078200937","279972679.9027975","0.4759777601310119","241677","330565645.89743","279467403.1133139","646230","7.47951388888889",""
"2019-04-27","156.5854817429916","154.46470114402547","331328131.009322","0.8250116475632335","258512","329216573.6291288","279058298.9899597","562687","6.51258101851852",""
"2020-06-07","244.69515296934438","242.00611014006455","610084021.4720443","0.8031418623959106","395673","353074694.76258564","278797661.73593885","943786","10.92344907",""
"2019-10-01","176.22245689121186","180.95782902571605","490965658.88867444","0.8249774772022654","339783","347543112.2685574","278550119.7090077","645073","7.46612269",""
"2020-03-31","133.05478101310484","132.19067257766403","264630038.14418092","2.058696227842622","353932","326310877.0909694","278052403.97170335","731749","8.46931713",""
"2018-08-25","277.49373164534063","281.3815296874874","226644346.23759413","0.8301335798002887","304696","319710179.47305113","277811335.26746726","577239","6.68100694444444",""
"2018-10-20","203.15454660040493","202.49185822105284","188334133.1865919","0.8920478499174502","344066","315316114.8387727","277716826.5442039","534080","6.18148148148148",""
"2019-10-08","180.78333367127604","180.58619591096138","320585108.0793144","0.8304608350586582","306302","332632139.2348639","277165041.3482826","710373","8.22190972",""
"2020-05-24","199.7229867704163","206.4875797158048","481329673.1517196","0.7318899302947565","366826","351386415.9965583","276817374.36296123","825755","9.55734954",""
"2019-04-14","168.0547154289376","164.20704608423716","363564629.11780375","0.7484059999130713","245862","313891532.95191246","275458373.17952263","551055","6.37795138888889",""
"2020-04-25","194.32775918840645","187.63241899600763","687124606.2986372","1.0655945836355576","385847","330218055.86065274","274021750.3433146","792299","9.17012731",""
"2019-09-06","169.22810208340866","174.03078997961063","366127637.3936043","0.6349514546150424","320381","338305346.2313045","273877238.5093044","768500","8.89467593",""
"2019-03-14","131.88733784013158","131.33579835997486","333075607.0044763","0.6323711423510434","280348","329889871.66140646","273304275.68285626","573828","6.64152777777778",""
"2019-03-15","136.22604484536222","132.43165986668345","394566384.83866215","0.6388772660899851","258613","324213667.0354417","273106982.64658356","553012","6.40060185185185",""
"2020-03-26","136.51340971230545","136.40530180574333","330686894.90785426","2.0660700386452726","411661","338788551.199254","273082227.45141006","772649","8.94269676",""
"2018-12-05","101.0954724757205","109.54983200362908","335659658.9179737","1.0905074312136753","279019","327163445.74662316","272814722.73558784","595937","6.89741898148148",""
"2018-10-01","230.48762947355843","232.46724185196362","412966750.8646753","1.2426732689606037","235188","320619407.2656756","272767908.1827332","476308","5.51282407407407",""
"2020-02-08","223.20236143039003","223.2607588665491","642878997.4415572","0.7401925470000593","348397","337659683.9698641","272588519.4663924","661649","7.65797454",""
"2017-04-27","64.28217521672948","53.850398466161295","112593974.36050822","0.9880928864668257","50941","1002996600.2351444","272481356.79684967","104494","1.2094212962963",""
"2019-08-27","187.05494223106913","188.55297400120057","202209693.07344976","0.6241703837039053","308164","343622867.5728482","271673328.1330623","748158","8.65923611",""
"2019-03-22","135.9687486564335","134.88567943234116","274423344.598856","0.5291700408416888","247350","316030601.17193717","271053062.66453457","628700","7.27662037037037",""
"2019-08-03","222.1634569858499","217.58857318097827","282180291.0989568","0.9709956537469984","259678","316360897.82784104","269754168.3810415","783492","9.06819444",""
"2020-06-20","228.77441013525205","228.60077679880766","266372337.15946007","0.671312573424598","496236","354429328.34308565","268345475.8031264","941415","10.89600694",""
"2020-01-17","169.62860202707938","162.84470767884832","591421577.0337611","0.7868061445418137","295218","333853654.74047655","267942248.87546352","676556","7.83050926",""
"2020-01-30","184.42655030236233","173.34597004215422","422452400.4512888","0.7420328099690576","244211","345515264.62118334","267038829.9798191","566052","6.55152778",""
"2017-05-13","88.64653568593526","85.18287174868546","48768106.80991434","1.2088295745675093","48670","1204102202.2295265","266829289.50479934","101332","1.17282407407407",""
"2020-04-19","180.30066074590786","187.76091084874264","698983628.5143548","1.132576244035957","377254","338717468.56560934","265682968.19734678","741675","8.58420139",""
"2019-10-10","191.44607968748866","193.28192320664746","356376767.32333225","0.8597186370764208","326182","321105451.1797146","265327613.59009558","706127","8.1727662",""
"2019-09-12","181.01623686346056","178.52032919255478","186037725.5008412","0.624947426940448","301354","313845934.4062439","265198574.57464114","723726","8.37645833",""
"2019-09-28","173.79173138011075","174.00507838060153","411744239.97802013","0.786938816398431","248610","305212388.4707586","264920541.38149986","607857","7.03538194",""
"2019-11-15","179.86689420356686","184.62674969297922","363995129.5289124","0.6048191862876975","257911","315603520.49244016","261219872.3452385","683049","7.90565972",""
"2019-03-16","140.90703686020606","136.41333364684917","503364534.54979247","0.6430174096471415","268643","309127128.77633387","260266940.6739393","504183","5.83545138888889",""
"2019-10-18","173.00876937503654","177.27917259065788","291752296.2252846","0.8605991566039574","310446","307161399.0444434","260081640.2236186","733646","8.49127315",""
"2020-05-03","210.0409459830041","214.04015443208638","661703826.2872238","1.06220740127956","401201","323353398.19663227","259949745.7181834","789689","9.13991898",""
"2019-12-31","128.69151497625526","131.20806446613216","185651503.1467935","0.5940558000208176","232196","301250004.5014604","259336067.40718433","554215","6.41452546",""
"2019-09-05","173.9119736732495","175.06201391809748","243321591.2421878","0.6359805184186139","326386","327449713.93369895","259194722.36994186","769872","8.91055556",""
"2020-06-14","231.58365235806625","238.00703234630808","342341172.15983886","0.7138992235279426","411985","337977271.18970144","258890829.7203716","785017","9.08584491",""
"2020-02-03","189.49614516144766","188.32616979305064","365743940.7867288","0.7162340074912551","277543","322171415.37573355","258427347.2643342","621191","7.18971065",""
"2018-12-31","132.30355944687582","140.85491288447065","425311016.06333625","1.3823493177799093","286665","308856280.2454081","258016761.50814614","522040","6.04212962962963",""
"2019-11-08","183.5612976130286","186.34338240142444","333634582.4112041","0.675914188379613","275241","325668780.738259","257969842.70597237","699138","8.091875",""
"2019-09-10","179.9222861422238","180.67095076608916","235158462.3118519","0.6515511871465619","296904","296205419.8325795","257139406.06574672","691617","8.00482639",""
"2019-01-30","108.29710851752357","104.36678498382311","276460523.2757787","0.9794193954119935","244601","303943352.34020704","256989028.3387529","555347","6.42762731481481",""
"2019-09-08","181.58074535984073","178.13686098722206","341000668.33990353","0.6712117270155529","279927","315141038.18710995","256517325.88293594","675137","7.81408565",""
"2019-09-15","189.2278398846359","188.60835379330734","237266005.86098042","0.5330446649779778","277976","310325740.80867344","256316210.14658418","633961","7.33751157",""
"2019-08-10","205.77537060862267","210.44535287009703","390040498.398419","0.9269743047593247","315155","319371287.3071743","254963982.5059649","630929","7.30241898",""
"2020-04-09","169.78060301691","173.23512438976508","458696906.5927582","2.093460072992875","383729","312396304.16532356","254871353.99517646","727502","8.42016204",""
"2019-07-13","269.1014694976007","275.5114221639881","464358429.2681567","0.8933183937023024","287614","309360540.7879845","254152813.10687575","587283","6.79725694",""
"2018-12-26","131.24983105633012","130.3348022744629","653031000.6963428","1.2309479028189625","288376","301984873.6814328","252803546.89058802","560047","6.48202546296296",""
"2019-11-20","174.2290027454623","175.67672909258226","185845594.4068222","0.5954865184869059","269725","345824709.04469746","251609624.80774388","689771","7.98346065",""
"2018-09-02","295.13854256977197","295.38596424904205","282645690.6907376","0.8667823908147692","333290","291868216.5851719","251271460.43788698","620267","7.1790162037037",""
"2020-05-02","214.14622057022706","212.0433801549817","406893429.5650689","1.0594616760050726","398595","317651697.2233706","250311194.81087637","765990","8.865625",""
"2020-01-24","162.39242778722434","162.28981963785756","304616650.1002073","0.7186723941688173","209705","328062158.32688725","249750635.55525106","497135","5.75387731",""
"2020-02-29","217.39554075775172","227.59107402665444","651179605.1829624","0.9439208790805401","294354","290443804.0538069","249474173.50782663","620465","7.18130787",""
"2020-05-16","200.55835083292382","194.722605810626","449821158.2911951","0.909903260642335","375179","305469568.1766554","249436771.2526229","875030","10.12766204",""
"2018-08-26","273.70687269131327","277.52911986231874","244148104.96326628","0.8299467680007269","320400","292896069.6316627","249392438.85643873","574072","6.64435185185185",""
"2019-01-17","122.61333237349876","122.35289219415539","350570532.8127488","1.4640096315102937","249911","304171000.5151308","248745357.55128136","517082","5.98474537037037",""
"2019-03-13","131.59783118299097","133.83544826930697","293232535.0280814","0.6522360412184244","272122","290475854.0781729","248622925.89636886","573281","6.63519675925926",""
"2020-02-22","261.9892345464397","265.5737112957261","400383054.01526356","0.8126282507677779","314925","290584799.9586567","248281461.39279798","605859","7.01225694",""
"2020-04-28","196.61431692017038","196.6932682110854","461565911.7214692","1.0427512400653804","404598","307063795.6566955","247495398.1434856","838453","9.70431713",""
"2018-09-16","219.95186433762487","222.34600733937913","391965529.8596237","1.1729080650708257","228206","291669350.8462853","247123556.23541513","458432","5.30592592592593",""
"2019-11-06","191.12249275661998","188.7433262872481","352748927.13504934","0.6948772909347575","289661","307350096.2378119","247078623.96086457","707733","8.19135417",""
"2018-12-22","116.97457111481123","108.55544291890692","344693745.11190295","1.20984940751817","325282","310342246.8024692","245760719.42963862","495551","5.73554398148148",""
"2019-03-09","137.04767952819444","133.34226090113947","505416495.65569","0.8020822055216729","284250","285256548.80630803","244938487.6994828","555854","6.43349537037037",""
"2019-10-11","180.7969885515536","191.41990164848332","551962786.2138413","0.8824155884064271","315705","298062918.4345101","244282240.15273923","702673","8.13278935",""
"2019-01-24","117.12876252504931","116.92283485164869","210064510.75408107","1.2474078720771524","232516","304698299.572147","242975589.0648964","520130","6.02002314814815",""
"2019-02-26","136.18435225996842","137.93170574598216","435487310.01732147","0.8119334514234018","239116","285256620.1855435","242064660.53573325","553925","6.41116898148148",""
"2018-11-24","111.57525552035187","122.30251021735712","508350724.5918617","0.9530448166533196","285249","292830021.74448127","241784659.1283722","497091","5.75336805555556",""
"2019-03-19","138.38753190785238","137.7349043840471","244601086.1390711","0.6498229725323112","265142","286766101.59896785","240727245.67204368","635940","7.36041666666667",""
"2019-10-16","174.5374822345062","180.56335388657965","43418195.79043793","0.8908846099703437","291507","297451698.4385197","240020240.4161104","694589","8.03922454",""
"2020-01-06","144.2153288529546","135.208494726085","302605792.3492842","0.6790292476722023","274755","301303622.68789625","239780587.36146608","626525","7.25144676",""
"2019-03-01","135.09690173768055","135.1172877989429","361181326.67982364","0.7596165911086168","268402","279728340.2930415","239527419.78463003","547622","6.33821759259259",""
"2019-11-01","183.08381461651516","182.48672549030437","266090384.56119525","0.7159816729780099","287405","289913894.34272003","239431114.84761432","705019","8.15994213",""
"2019-10-07","180.1104840543214","169.72343427160894","398425206.77301955","0.8484508052357608","284288","298797084.7953624","238073926.662656","629382","7.28451389",""
"2020-01-03","134.20380391353447","126.80124406530203","297391535.15703285","0.6410814641433776","255934","316357523.4563443","236475180.71320674","581641","6.73195602",""
"2018-12-13","85.84552776813128","89.74441483922159","257810129.78003874","1.1325445371879885","303851","275969977.6106048","236180477.30349824","565689","6.54732638888889",""
"2019-11-18","177.90027842427298","184.12234577158634","263663870.3188471","0.5967934181646662","269423","295296771.71021366","234995253.59655178","734472","8.50083333",""
"2018-10-02","224.40490528185245","230.48807946049251","381746590.2148762","1.2303512776649812","237819","271221780.0817772","234756392.42043483","490262","5.6743287037037",""
"2019-02-08","118.74944515213127","103.70225177930641","470814351.7951505","0.9879706923008055","210686","290542629.2049218","234419744.7831124","471952","5.46240740740741",""
"2019-04-13","163.76778702119526","164.148880607389","341970755.9682983","0.7460647037260287","290028","274622906.43831086","233900103.78951833","614291","7.10984953703704",""
"2018-12-04","109.06644013698919","107.54691349097558","280818543.44454616","1.1094215984823839","258028","274581001.3353845","233314955.8234097","565202","6.54168981481481",""
"2019-11-13","187.7345880257526","186.86277890666017","179277558.74263301","0.614401458403869","278616","272901611.231561","231341864.3535276","713551","8.25869213",""
"2019-12-10","145.51987089271782","147.32791847001224","164692224.25674325","0.5375105929045741","249591","275545133.0197002","231111511.16004077","631603","7.31021991",""
"2019-03-17","138.34868414801554","140.9029755636105","271829703.9409803","0.6493621540736797","282235","268217672.16218355","230958400.04686567","494872","5.72768518518519",""
"2019-02-23","158.1568043220792","147.47131615528357","583463795.2879502","0.8085275812516876","211612","270033938.0131337","230618395.22801507","476225","5.51186342592593",""
"2018-08-19","299.55407246985425","294.21370264212993","361360773.7632336","0.8066005781445561","304996","273218317.37355053","230257970.29573578","599660","6.94050925925926",""
"2020-03-28","131.28169311108874","131.3489557827319","428141289.27456474","2.0438019308327533","376618","287184333.29118776","230061250.80644652","667726","7.72831019",""
"2019-08-11","216.22097726372616","205.83223263533472","333624924.73019177","0.9234377593899389","293410","293603416.6048439","228638584.18811724","582507","6.74197917",""
"2018-12-03","107.75174504207348","115.71252301127086","338936755.4353834","1.1046883534252157","269535","276723145.85971904","228299477.11089367","548100","6.34375",""
"2019-12-23","126.63067641345553","132.39674960490024","260804375.0590804","0.6518379200251792","295909","276965314.30475885","227708092.88613462","631635","7.31059028",""
"2019-01-31","106.2721948784854","108.3299000893465","206560710.31103554","0.9625958502998524","226825","272939735.52179694","226428049.55023783","517057","5.98445601851852",""
"2019-10-21","174.37906879889076","175.62847952103473","231176243.53869066","0.8403903928344686","271474","264483142.2097618","224844756.44151974","678528","7.85333333",""
"2018-12-08","90.61452295046655","92.97585220999753","490186184.1060876","1.114221287941388","333138","279746483.8506159","224578847.0603073","552651","6.39642361111111",""
"2019-02-11","119.94450890605373","125.00238076000552","309270574.7427834","0.8651056994639444","195256","272641566.7774163","222716663.60587978","429007","4.9653587962963",""
"2019-10-15","180.6219117175338","187.030990907585","364305684.96458197","0.8839443265258652","302212","283028597.040794","222290759.3264813","690703","7.99424769",""
"2020-03-27","131.47206180419712","138.9682605970897","428801441.65141034","2.0612349224878095","394055","270764723.53873396","222108845.9840343","748776","8.66638889",""
"2020-06-06","241.9353352841249","239.91950700211115","371193114.7359675","0.798699553415333","453437","287615255.262501","221733012.87235054","946196","10.95134259",""
"2019-07-21","225.48033420235336","228.6681433364807","422575886.25164926","1.1532185604925926","284257","276500787.25677264","221596482.44735035","522416","6.04648148",""
"2018-10-13","198.2655717233318","194.085443280459","204414449.38147202","1.0986013858048829","281709","254687870.1318498","220989256.52624866","541797","6.27079861111111",""
"2018-10-06","224.03788253136946","227.09365734811382","235402445.25948685","1.0356475579441082","326444","259293339.09967133","220665540.64175007","596865","6.90815972222222",""
"2019-03-24","135.66355817534514","136.7433885117229","269547346.61233103","0.5084790278793365","260748","264360185.88101837","220559133.60304898","549073","6.35501157407407",""
"2019-01-29","104.33056910203274","105.7971682513263","239936247.02918467","0.9754947472675275","247558","267300010.42574567","220391788.88637906","566026","6.55122685185185",""
"2019-11-23","151.99136556218974","149.97336710741396","286954260.26310277","0.6719595423636674","281447","275527319.7782912","220316537.9031549","631670","7.31099537",""
"2018-11-17","173.54893431409317","174.5161450674609","238913570.94162226","0.5448559225760918","336902","261334270.41794336","220031578.94455922","505581","5.85163194444444",""
"2020-02-02","188.26413328228844","183.29216480457933","439155492.33911854","0.7339508753149196","235359","283583202.51312065","219786497.87735063","530094","6.13534722",""
"2020-01-29","173.4297825763632","175.96409914910296","278442205.2739644","0.7256025913192404","231564","267313194.61924595","218439540.41243395","551529","6.3834375",""
"2020-04-14","158.61015566312852","156.79146077213522","438701330.85317487","1.1651168062026278","384946","268290050.9980105","218025159.2041579","813972","9.42097222",""
"2019-02-17","133.2398266639237","122.07901216778774","539370487.9840844","0.7649549234398225","203761","260304562.20681638","217331523.15481728","447945","5.18454861111111",""
"2018-11-10","211.06336487216487","208.6845073399806","183154991.50207797","0.7152316334327988","329225","252012799.49815822","217167925.4424575","489120","5.66111111111111",""
"2019-02-13","121.29324479234513","122.33494003341373","283878500.111493","0.8226111090657954","206023","249589971.91810653","217080883.18841767","491354","5.68696759259259",""
"2020-03-21","132.76854427856156","133.47059525826802","568921309.8684781","2.019863851411053","537404","270469505.52007425","217072998.56359416","857503","9.92480324",""
"2019-03-10","135.44787790906935","137.57063895929525","431920759.66788584","0.8075769100542921","248152","261956832.82861033","216156332.18477815","484038","5.60229166666667",""
